,tweet,polarity_score
0,  and the eurusd goes up crazy world,0
1,eurusdeven experts are confusedtrade well and follow the trend not the socalled experts,0
2,mirko k i bought a 25 put binary option on eurusd at 250412 1806 and took 42 54 minutes later,0
3,gkhan k i bought a 25tl call binary option on eurusd at 250412 1852 and took 42tl 8 minutes later,0
4, i see a relation between eurusd and gold as eur goes down so does gold,0
5,eurusd falls exceptionally fast as fed announces interest rates to remain unchanged currently at 13191 and falling,0
6, same though i got some open postions selling eurusd and axuusd rallies stop loss running waiting for fomc,0
7, same though i got some open postions selling  eurusd and axuusd rallies stop loss running waiting for fomc,0
8,if fomc disappoints then all the bad data in eur gbp and aud will resurface on the usd pairs,0
9, yes  looking at eurusd and stock markets it looks like they are expecting some signs of more qe i believe fed will stay pat,0
10,tminus 22 minutes until the fomc minutes and rate announcement  great time to short eurusd now as its at 13209  short 5090 pip goal,0
11,eurusd keeping well below critical 13250 area despite sharp upmove in stocks with italian index up 900 from yesterday low and,0
12,   great work sara  when will eurusd brake 130  and gbp  gdp wow not good,0
13,great time to short eurusd while its 1319013210 especially ahead of the fomc minutes and rate announcement so expect a boost in usd,0
14,i will be honest without a breakout here soon  eurusd looks like a bull flag at highs between 13200 and 13230,0
15,took profit on my eurusd shorts  i am now long at 13128 and looking for a long scalp up to 131507  ,0
16,we are long usdjpy and usdchf after rate decision we may jump eur or gbpusd,0
17,eurusd now has a target cofirmed at 1325560 and 13280 you have been warned,0
18,eur usd and gbpusd both show bearish signal go short,0
19,close all eur longs and gbp longs ready for a usd,0
20,mt  the eurusd bears have been calling for parity for 3 years now and have failed miserably wrong early or austerity,0
21,you guys realize the eurusd bears have been calling for parity for three years now and have failed miserably,0
22,trade idea update eurusd  stand aside as the single currency has continued to move higher and previous resistance at 13225 has been,0
23,aapl earnings were good still i see weakness in the euro and strenght in the dollar and bonds   ,0
24,lol and where the fuck eurusd is going,0
25,and where the fuck eurusd is going,0
26,whoa gbp dust dropped over half a cent against usd and eur,0
27,sandro b i bought a 1342 call binary option on eurusd at 250412 0847 and took 2282 13 minutes later,0
28,april 25eurusd  between 13230 and 13140gbpusd  expect fedaudusd  day off in australiausdchf  have no forecast,0
29,the strongest currencies look to be the cad chf and eur the aud nzd jpy the gbp and usd look to be the weakest currencies,0
30,eurusd still stable between 130 132 in past days even so many bad news in euro zone so strange why and what next,0
31,1 gbp  85 inr  great time to visit uk  1 usd  53 inr great time to visit usa and 1 eur  70 inr   whatayfail ,0
32,eurusd gets back above 13206 and we confirm the 13240 targets from 13180 longs,0
33,   fed expected to be slightly more dovish tomorrow and this could hit usd but may meeting will hit the dollar the most ,0
34,sandro b i bought a 267 put binary option on eurusd at 240412 1247 and took 453 13 minutes later,0
35, fantastic commentary on the eurusd earlier today nathan thank you calm and composed is an understatement,0
36, considering the absolute and utter chaos in the  usd remains stubbornly resolute ,0
37,ernst s i bought a 25 call binary option on eurusd at 240412 1633 and took 42 27 minutes later,0
38,kz my moves for the next hours eurjpy short if 10745 and short audusd if 10320,0
39,buy call update eurusd  ist target hit at 13210 book 50 profit and trail your stop at buying level 13175enjoy prifit,0
40,eurusd about to 13200 if continues up could reach 13260 and 13390 in medium term,0
41,  you are long eurusd and audjpy what do you think eurjpy long and possible targets thnax daniel,0
42, you are long eurusd and audjpy what do you think eurjpy long and possible targets thnax daniel,0
43, temporal u and i both know eurusd is more bear than bull,0
44, strategists expect usd to advance to 130 per eur and 84jpy by yearend based on the estimate of analysts compiled by ,0
45,sp fut up 1 pt to 1364 1360 held again aapl and fed on tap audjpy 3 audusd 25 audjpy 05 eurjpy and usd sxy flat,0
46,eurusd with a hi3180 and a lo3148 the pair has come back to its opening price clear direction likely after us home sales report,0
47,eurusd in midrange the pair is up 007 at 13163 with resistance at 13225 13240 then 13300 and 13357 upper bollinger,0
48,usd i am opening short on 13171 sl 13270 tp 13000 moving my sl gradually due to chart and fundamental this week cont,0
49,wells fargo  co  unveiled plans to provide usd 30 billion eur 228bn in lending and investments to support a greener economy by 2020,0
50,mustafa a i bought a 50tl call binary option on eurusd at 240412 1254 and took 85tl 6 minutes later,0
51,waldemar e i bought a 50 put binary option on eurusd at 240412 0002 and took 85 58 minutes later,0
52,eurusd reversed at 131 as expected and the short term trend bullish but i would consider to book profits if momentum does not pick up,0
53,ahmet g i bought a 263tl call binary option on eurusd at 240412 0851 and took 447tl 9 minutes later,0
54,ahmet g i bought a 474tl call binary option on eurusd at 240412 0953 and took 805tl 7 minutes later,0
55,ahmet g i bought a 600tl call binary option on eurusd at 240412 1050 and took 1020tl 10 minutes later,0
56,just shorted eurusd and gbpusd,0
57,klaus d i bought a 50 call binary option on eurusd at 240412 0931 and took 80 14 minutes later,0
58,still long eurusd from 13114 and long eurjpy from 10653,0
59,analysts of  came to a conclusion that eurusd got stuck in a dead zone and remains inclined to decrease,0
60,who will be alive after fight between eur and usd ,0
61,fx market very quiet again after cpi usdjpy is back to its bad old tricks stuck in a 12 pip session range and eurusd hasn t done muc,0
62, us dollar  least rotten apple in the bag for now  still pretty rotten though  im buying usds against eur and nzd,0
63,alright desired level for a short eurusd is now at 13155 and bearish divergence looking for at least 20 pips  perhaps resis at 13115,0
64,  not really jamie is trading mainly audusd gt i am trading mainly eurusd and they have been very different,0
65,federico t i bought a 50 call binary option on eurusd at 230412 2330 and took 80 15 minutes later,0
66,a pullback in eurusd to a 50 long from todays lows to this high after is completely expected and normal,0
67,sandro b i bought a 36 put binary option on eurusd at 230412 1953 and took 61 7 minutes later,0
68,sandro b i bought a 394 call binary option on eurusd at 230412 1145 and took 669 15 minutes later,0
69,we still long eurusd aver 13123 and long eurjpy,0
70, what do you think eurusd long and eurjpy long  thanks,0
71,usd breakout target 13060 vs eur and092 vs chf seems reachable in the coming hours,0
72,24 usd  took a long and got hammer and its best for me to wait,0
73,eurusd 130 is the main support break that look out below and youll see 128 maybe lower eurusd fxe,0
74,eurusd has dipped and im long scalping this pair again,0
75,straightforward scalp and take profit quickly hit on the eurusd long  cheers,0
76,usd and usd entries in the chat join us for the details ,0
77,collecting dome gtgt eurusd shorts from 13205 13155 and 13105 out 3130 gtgt 752525 ,0
78,took profit on my eurusd shorts  i am now long at 13128 and looking for a long scalp up to 1315070  also long usdjpy at 8108,0
79, yeah the eurusd has been a confusing pair of late and not so much of a risk onoff trade maybe dan has a point ,0
80,eurusd prints fresh intraday low just under 13120 its getting cold in europe huh   just a matter of holland and hollande today,0
81,eur pmi down the drain netherlands about to lose aaa ecb refusing to help and eurusd still above 13130  doesnt make sense,0
82,were back to fridays lows on eurusd and i added to my shorts i smell blood in this pair,0
83,eurusd noise and not much positive news around to lift it,0
84,sold the eurusd  13190 and took profit 3140 and sold audusd  10357 and took profit0290  great start to a monday,0
85,all i want is eurusd to break this range at this point i am long and have profits locked in smart shorts have the same,0
86,kelly  more and more bad news from ez yet still eurusd trading well above 130 surprising,0
87,usd current levels are neutral option vols are approaching prelehman lows ignore the noise and play the range 1300013250 ,0
88,election risks to weigh on eurusd even if us gdp data and the fomc meeting later this week help to boost the general mood  ,0
89,long eurjpy 10655 and long eurusd at 13150 stops 10620 and 13115 targets open,0
90,sandro b i bought a 141 call binary option on eurusd at 230412 0744 and took 239 16 minutes later,0
91,good day to sell some eur and gbp against usd,0
92,eurusd and gbpusd both are bearish go short,0
93,france selling eur76bn in 84 161 and 343day bills and germany selling eur3bn in 12mo bills today selling eurusd for today,0
94,today data house prices in uk pmi in de and eu im without any eurusd position waiting to us open bell d,0
95,ok so friday night final results eurjpy to rise wins by a 60pip margin thats massive and usdjpy just snuck in there  ,0
96,but remembering when the eurusd was heavily shorted by retail traders and hit a brick wall to the short side and went long,0
97, wins 1st round in  well bad day for  and eurozone wonder what eurusd traders think  a north korean rocket,0
98, inversely 100000 usd756250 eur used 1000 because lets face it your not going to be worrying about 10s and 20s ,0
99, will us market like dow sp 500 influenced eurusd currency up and down this week us market raise and eurusd showing uptrend,0
100,just changed usd20  eur40 and got 89 la im rich ,0
101,my  video will focus on aud eur and usd  happy to add 2 more on it    suggestions ,0
102, what are your predictions regarding usd and usd for the next week  or ,0
103,cents  eurusd ive never really lookedfollowed it that looks like major turn to me and weighting is gt50 of usd mad bull is on,0
104,eurusd weekly outlook despite dipping to 12994 initial eurusd drew strong support from 13 psychological level and rebounded subsequ,0
105,eurusd strengthens further today and is building upside momentum,0
106,waldemar e i bought a 50 put binary option on eurusd at 200412 1723 and took 85 37 minutes later,0
