,tweet,polarity_score
0,squared up eur usd  12530 for 30 pts  take the money and run  happy we,0
1,global equity markets and eurusd recover after report that ecb considers setting yield band targets under a new bondbuying program,0
2,  i like to follow her   trades as shes evidently more expert on  than me and i often learn something ty maria,0
3,closed the short cable and opened a long eurusd,0
4, green again whilst bearish sign audusd and lost at court w samsung in korea eur up again ,0
5, yup i agree im bullish usd vs commod currencies and eur vs all at the same time  funny i know,0
6,despite late entry eurusd sell trade now at be  36 tp 12480 and done for the week have a great weekend everyone,0
7,eurusd i still see this market breaking above 12600 and towards 12700,0
8,for eurusd you can trade in a way to open buy position at the level of 12503 and sell position 12564 from instaforex analytics,0
9,i am short cac ftse nasdaq eurusd and audusd this morning via spot and binaries hoping for another leg lower here ,0
10,eurusd  sell  12564 and 12611 with tp  12517 and 12470 with sl 12658,0
11,euro semiofficial seller seen ahead of 12550 usdinterbank desks sell for stops below 12540 and draw system sellers,0
12,look for usd spot to cling to 1250050 zone as expiries containvery good amounts dotted at and between both levels today,0
13,short eurusd 2552 sl2650 first pt2513 and second 2468,0
14,hi richard my strong week turn out like this usd 7 down eur 5up 1 down gbp 5up 2 down jpy 2 up 5 down and so on do these look correct,0
15,clear pattern today market buys  and  today  buys euros eurusd rises 10 billion chf higher snb sight deposits this week ,0
16,eurusd short 2580 stopp 12650 target 12405 and lower,0
17,gonna look at my eurusd chart now and look for some bucks im getting ready to go short starting next week ,0
18,good morning we are selling usd  10093 gbp  16169 and eur  12865 call us at 5197637330 for any quote have a great day,0
19,aud and eur are both slightly down against usd following bullards comments about qe,0
20,a similar story with eurusd which is continuing to stay strong and hold above the 125 level from a technical perspective 3 positive,0
21,usd retreats towards spec buy orders 1244045  12425 and 12400stops 1239500 and 12485 currently look out of reach,0
22,eurusd  sell  12527 and 12603 with tp  12452 and 12377 with sl 12678,0
23,usd buy orders 12525 and 12500 larger 1245070 and 12430a lot of noise seen around the 12550 level back in june,0
24,i know all my guys are happy now on gbpusd and eurusd well we shall continue our log position on both currency pairs,0
25,i know all my guys are happy now on gbpusd and eurusd well we shall continue our log position on both currency pairs,0
26,db gt  we think the risks to eurusd and other eurcrosses remain to the upside,0
27,db gt we turned tactically bullish eur vs the zirp currencies early august targeting 127 100 amp 081 versus usd jpy and gbp respectively,0
28,nice long trade in eurusd i held for all price targets and walked out with   74 pips for today let me know how many of you did the same,0
29,and the eurusd did meet the 125 target too bad i took profit too fast on both the eur and gbp long,0
30, ulimately europe must do more qelower eur and stronger usd equity mrkt correction or serious china hard landingstrgr usd,0
31,closed the long eurusd and opened a short audjpy,0
32,so now the eur rises on both usd weakness and eur weakness spy spx,0
33,you can now forget to even consider going long usd vs anything but gbp and eur,0
34, today there was so much uncertainess only the jpy and the usd over the cad grew up probably the gbp over the eur,0
35,moving averages and indicators show us an opportune moment to enter purchase the eur  usd in 12460,0
36, possible tweezer tops on eur usd 1 hr and 4 hr,0
37,closed the short audjpy and opened a long eurusd,0
38,news for today that might generate volatility12 noon est   usdcad   carneys speech3 pm est eurusd and usd related pairs fomc data,0
39,eurusd closed out overnight at even decided it needed to run up and take out my stop before continuing down    ,0
40,sampps and commodity prices are trading lower on a very weak japanese export report eurusd mildly lower ahead of eurozone crisis meetings,0
41, morning mate loving eurgbp atm and wondering if usdcad is reversing lol how about yourself,0
42,fx chick is back and this time with unrivaled market data and tips for the coming weeks trading eurusd watch out,0
43,  really curious about this pair usd because it moving without other benchmark moves and fundamentally this ez not good,0
44,dutch bank mulled behind large usd sell orders 12480 and aboveaccount in question is said closely tied to snb diversification flows,0
45,dutch bank on the offer 12480 eurusd 12500 option barrier also providing sell interest and hearing asian central banks selling too,0
46,however macros started to be stronger nowadays crude and eurusd started to force over 100 and 125 critical thresholds,0
47,eurusd as long as we trade above 12445 which is this mornings low i will be bullish i expect price to reach 125 and 12550,0
48,despite stocks being lower risk has risen with euro and sterling both gaining in recent trading after an idle session eurusd now ,0
49,despite stocks being lower risk has risen with euro and sterling both gaining in recent trading after an idle session eurusd now ,0
50,good morning all  eur usd kept its bid tone and together with that eursek crawling higher towards 835,0
51,usdzar has pushed off its low and is at risk of edging to 830 eur1030 gbp1304 oil 11429 gold 1639 eurusd12469,0
52,eurusd  advance is right on cue  the euro has rallied very nicely and there should be plenty more upside ahead as eurusd advances,0
53,big profit take by usdcad and now next big profit takeing target eurusd im sure eurusd must be fall,0
54,buy the dip in usd usd and usd,0
55,buy the dip in usd usd and usd,0
56,buy the dip in usd usd and usd,0
57,eurusd should go to 12515 cap at least and perhaps higher in the coming hours however choppy consolidation in price action,0
58,eurusd and usdchf have bullish flag patterns on them for continued appreciation liquidate 50 or more on remaining sell,0
59,open positions  usdjpy   audusd  gbpchf short and eurgbp  chfjpy long,0
60,from the weekly fx drivethru short nzdusd 47pips audusd 15pips and long euraud 121pips going to hold overnight stops wide,0
61,the euro rally appeared overdone and morelikely a result of short covering in eurusd and euraud than optimism va ,0
62,i see the eurusd sold off nicely based on what i am seeing in the markets right now i would continue to hold and look for 12449,0
63,i closed buy eurusd order 2 with tp limit at 12411 from 12330 and order 1 at 12469 from 12365186 pips,0
64,can we separate eur aud from eurusd and aud  usdlets see,0
65,the eurusd monthly chart kinda says it all really take a long term short position and wait,0
66,profit 10 on gbp and 30 on uk100 thats better eurusd trade still in,0
67,a break below 12450 on eurusd draws in 12420 and 12350 however global momentum has dried up any moves lower may have to wait a day,0
68,head and shoulder on the 2 minute eurusd drop im heavy short,0
69, thanks for the reply do you then mean there is correlation between eurgbp and usdjpy or am i miss understanding you,0
70,feels good not to be short eurusd anymore waiting for the next short entry further problems ahead and overbought,0
71,watch eurusd price must fall eurusd sell at 12475 and profit take at 12400,0
72,eurusd continues to press fresh highs and with solid gains heading into the 1600bst london fix trades 12473 last 128 pips,0
73,still aapl and eurusd,0
74,we place our stop lost above our entry point to 12432 and we hold our open buy position in the eur  usd,0
75,gbpusd amp eurusd are rising and i think they reach their highest today still want to know what will happen,0
76,the eurusd price target of 12456 got hit it took awhile but it got here now 12539 and 12543 and 12500 are the new mojo price targets,0
77,  have just closed out my longs and am reshorting a small eur usd here,0
78,acb selling and intraday profittaking cap usd after the 12450 breakstops were done for a mix of european and asian names,0
79,eurusd clears away offers and stops to 12460 highs,0
80,eurusd clears away offers and stops to 12460 highs,0
