,tweet,polarity_score
0,3800 pips profits thursday  in gold and 30 pips profits in eurusd were gt  toptradingboursecom we give   ,0
1,pairs that im going to trade eurjpy and usdjpy,0
2,3800 pips profits thursday  in gold and 30 pips profits in eurusd were gtgt toptradingboursecom we give   ,0
3,foriegn ratesusd9840gbp15034eur12807jpy098 mnadeem follow publicnewspk and send to 4o4o4owner mtao315289556o,0
4,foriegn ratesusd9840gbp15034eur12807jpy098 mnadeem follow publicnewspk and send to 4o4o4owner mtao315289556o,0
5,eurusd continues to weaken following recentthink tank report and goldman rate call for theecb to cut rates next thursday,0
6,i care about this reinhart amp rogoff debate because it has striking fiscal policy implications in europe and us and thus on eur and usd,0
7,xauusd eurusd and gbpusd are all up  ,0
8,here comes the next wave of usd selling eur and gbp both to new highs,0
9,todays am fix usd 144650 eur 110707 and gbp 93764ozyesterdays am fix usd 142450 eur 109552 and gbp 93263oz,0
10,uk gdp eurjpy usdjpy down and up,0
11,uk data q1 gdp up 03 qq up 06 yy gbp up by 100 points vs eur and usd,0
12, prelim gdp qq just posted 03 gbpeur and gbpusd rocketed 1 cent each,0
13,watch eurusd at 12900129501310013150 and usdjpy at 9840986599659990,0
14,zar gains helped by usd and eur a rebound in gold and buying of local bonds usdzar broke numerous support levels to trade around 910,0
15,zar gains helped by usd and eur a rebound in gold and buying of local bonds usdzar broke numerous support levels to trade around 910,0
16,all eyes on fx forecasts from japan inc nintendo is looking at 90usd and 120eur for the year ahead more cautious than canon at 95125,0
17,after abe talks down 44trln yen bond issuance cap eurjpy audjpy and usdjpy have caught supportive bids eurusd higher to 13050 level,0
18,eur is still about to diffise risk downward and eurusd also looks follow it,0
19,eurusd prices are testing support at 12973 the intersection of the 236 fibonacci expansion and a formerly broken falling trend line,0
20,successful trades on apr 24 2013 according to the analysis of the eurjpy and audusd trader profited on a binary options platform,0
21,jpy battling back in north america are options accounts protecting 100 in usdjpy and 130 in eurjpy,0
22,filled up today at 1509 eurl which translates to 743 usdgallon this is a twoyear low if memory serves and for a limited time only,0
23,usd weighed by asian cb reserve management eur and aud benefit cable supported by divi payment chf still weighed by snb talk,0
24,now eurusd is 4h chart head and shoulder pattern neck line if down 13000take profit   12873,0
25,same folk that screamed grexit and parity eurusd and told you to dump italy and spain bondsall wrong disastrous calls without consequence,0
26,boj boe and fed are printing so look for a weak jpy gbp and usd and a relatively stronger eur as a result,0
27,market talk of offers in eurusd at 13020 and13030  unconfirmed,0
28,eurusd bias remains with the bears looks for a break of the 21 dma next yday the average and 50 fibo lends support,0
29,out of eurusd long from 12965 297510 gt relong at 12955 and 12905 ,0
30,out of eurusd long from 12980 pendingorder see old post at 129925 b4 ifo gt new pending long set for 12965 and 12915 ,0
31,usd expiries 500 mln 12995 130s and 12925 strikes  ,0
32,gold bounces and audusd rebounds from yesterdays trading usdjpy buoyant at 9955 with eurusd above 130 level eur bid into europe open,0
33,despite a rumour about snb yesterday eur is about to start risk diffusion downward and eurusd looks follow it,0
34,eurusd pivot point support and resistance level s1 12951 s2 12907 s3 12796 r1 13062 r2 13129 r3 13240,0
35,dailyfxteam eurusd pivot point support and resistance level s1 12951 s2 12907 s3 12796 r1 13062 r2 13129 r3 13240,0
36,go after the hacker for the  fake story on  but what about the folks who hacked the    and  ie central banks,0
37,eurusd pivot point support and resistance level s1 12951 s2 12907 s3 12796 r1 13062 r2 13129 r3 13240,0
38,will review eurusd chart and post levels later so far our 12985 level is holding its all in the charts baby,0
39,usd holding firm against jpy and gbp levels at 9946 and 15245 respectively eurjpy back up to 12935 and eurusd back above 130,0
40,  i didnt feel like being quoted usd 231 and charged eur 231 usd 313 or so so i didnt retry,0
41,the charts told us what the high and low of eurusd would be and we traded it calling both the high and low prices within 3 pips,0
42,successful trades on apr 23 2013 according to the analysis of the usdjpy and eurusd trader profited on a binary options platform,0
43,look at usdjpy amp eurusd  1pm vs esits pretty clear which fx pair the algo tradesand that zn was the best hacker pampl trade,0
44,  jpy currency pairs usd and aud dipped during that but eurusd didnt budge hmmmmm,0
45,mclachlan im also long usdchf its funny how this pair is moving and eur and gbp are just confused,0
46,eurusd has formed a channel down pattern on the 4h chart the pattern has 67 quality and 100 magnitude in the 368bar period,0
47,jeez got stopped out on gold short and whoosh of it goes just like my eurusd trade frustrating day,0
48,richard perry our chief market strategist in cnbc this afternoon talking about eurusd and ftse 100,0
49,eurusd daily indicators are bearish and tick south below the 21 dma targets the 200 dma at 12936,0
50,lots of data out today expect some volatility with sterling and the euro under pressure against the us dollar   ,0
51,eurusd 50 and 50 pips in 15 minutes,0
52,todays view short aud gbpusd look to buy usdjpy long eurusd and gbpnzd 1 week to 4 months,0
53,still long usdcad and short eurusd ysterdy they looked like going to target but poor us house sales slowed them down hopefully tday we hit,0
54,eurusd got out of the balance amp hi edge and is about to diffuse risk,0
55,day by day in everyway we are getting better and better life is soo goodproductive week to all traders around the globe eurusd,0
56,current fxpoondog positions long eurchf usdjpy and doggy style boom,0
57,eurusd long pending for 13045 and 12995   fxdirk,0
58,eurusd under slight pressure as confidence continues to wain and italian political situation continues to deteriorate level at 13050,0
59,eurusd rebound limited to 13040 after emu and us data,0
60,successful trades on apr 22 2013 according to the analysis of the eurusd and gbpusd trader profited on a binary options platform,0
61,double support and resistance at 130299 on the usd,0
62, they look pretty good now i am long usdsdg too and short eurgbp 508600 looking good too,0
63,we close 12 shorts eurusd and longs usdchf all ready lets see what it take us,0
64,eurusd shorts usdchf longs and eurgbp shorts working well now we still have a entry order long usdsgd at 12375  50 fib,0
65,eurusd finally breaking down and hopefully on its way to target,0
66,fcpl arizona set to use gold amp silver as currency   todays am fix was usd 142500 eur 109254 and gbp 93504,0
67,eurusd remains under pressure and hovers back around the 13040 level next support comes in  12950 with topside resistance at 13131,0
68,scores on the doors zzz this morning risk trading heavy eur and gbp down against usd and aud not much better xau looking ok  1434,0
69,the eurusd remains weaker on monday and has been trading under a narrow range at 1303055 during the european morning,0
70,eurusd and gbpusd look rangebound,0
71,nippon life release investment plans early see usdjpy in a range of 930 to 10300 and eurjpy at 11700 to 13700,0
72,short eurgbp  at 8567 stop 8600 short eurusd and long usdchf  working well,0
73,it seems thst eurusd needs a break and hold below 13030 for downside pressure to continue ,0
74, space at the start of a new week yen lower nzd and sek and cad higher eur usd and gbp fairly weak kb,0
75,im short eurusd and still long from friday in usdcad,0
76,eurusd is still on the balance of long amp short but its fractal wave could not break hi edge and looks peak out,0
77,eurusd completes backandforth of 957596009975100 9994 to 9593 to 9988 shd see taste of over 100 soon into 1008510100,0
78,eurusd boxed at 12950130001315013200 consolidation range low at 13000 and hi at 13128 tone bullish into 13350 while abv 12950,0
79, the whys are important if it is risk aversion and its strong the eurusd probably will come down too ,0
80,260213 eurusd total  tonite 53 pips 32 from short scalp and 21 from long scalp,0
81, its all the same  1999 in euro and in usd except the eur price includes the sales tax while the one for us is added at checkout,0
82,if anyone else is reading up in preparation for the week ahead whats your take i think usd up gold and silver both down eur up,0
83, ohh and should i send it as usd or eur o,0
84,fx markets have come to a close for the week watchout for the gbpusd and eurusd on monday  all trading at support levels,0
85, hi neal will you keep your position open on eurusd and usdcad over the weekend,0
86,eurusd lod cant break 131 yen crosses off highs and volatile but can regain traction depending on official ecb details,0
87,free binary signal tweet buy or call eurusd  12988 or lower and sell or put  13130,0
88,euro struggling today flat head and shoulders usd,0
89,square you were right on the eurusd head and shoulders short 30pips and monitoring trade,0
90,its heating up outside and in the markets  usd is selling  10441 eur  13917 and gbp  16183 hurry in before your european trip,0
91,eurusdthe fed is missing its dual mandate on both sidesunemployment is too high and inflation is too low,0
92, hehehehe yeappp i know to me looks bearish eur and bullish usdchf but its a lot of confusion in the market  g20,0
93,eurusd to resume drop below 13000 and 12930 towards 12740 and 1267961  commerzbank,0
94,market talk of offers in eurusd at 13100 andthen at 1312025 stops above  unconfirmed,0
95,macro buyers jpy and jpy  latter through 99000510 stops ,0
96, performance so far this morning yen is weak across the board gp cad aud and nzd are storngest eur and usd are weak kb ,0
97,eurusd stops 12990 and 13120 but greater interest to fade 130131 extremes 200dma 12925 21dma 12966 define key,0
98,eurusdoptions 12900 13100offers 13070 and 13100bids 1300020eurgbpoptions 08595usdjpyoptions 9800 9950 and,0
99,good morning traders i am short eurusd sl for now 13150tp  12970 and more buy limit  12970 happy weekend everyone,0
100,japan reporting no objections from g20 on yen devaluation supportive of usdjpy at 9875 level eurusd 13070 and audusd 10338,0
101,dailyfxteam jpy weakens across the board with aud and usd as eur gains with cad  asian stocks mixed,0
102,good morning goldusd eurusd gbpusd and usdjpy rallied in yesterdays session lets see what april 19 2013 brings to the table,0
103,jpy weakens across the board with aud and usd as eur gains with cad  asian stocks mixed,0
104,jpy weakens across the board with aud and usd as eur gains with cad  asian stocks mixed,0
105,international buyerstill may we will have usd eur and gbp prices in all products already posted in brl already dddd,0
106, obv short eur usd and long usd chf,0
107, 8ov mate short usd against eur after 13144 hit and she retests 13080 area against the low of 130 for 13430 ,0
108,eurusd seems to have its price at 130 and will be fixed around this value from now to the end of 2015,0
109, yes eur and usd remember commas and stops go in different places too for numbers that is,0
110,successful trades on apr 18 2013 according to the analysis of the gbpusd and eurusd trader profited on a binary options platform,0
111,i am short eur and long usdchf at 13062 and 09308,0
112,i put sell order at 13110 eur usd wait and see if the price will get there,0
113,eurusd  price squared time on apirl 4th with 12748 and most likely this will be the lowest low for the next 16 months good luck ,0
114,eurusd  price squared time on apirl 4th with 12748 and most likely this will be the lowest low for the next 16 months good luck ,0
115,eurusd  price squared time on apirl 4th with 12748 and most likely this will be the lowest low for the next 16 months good luck ,0
116,eurusd  price squared time on apirl 4th with 12748 and most likely this will be the lowest low for the next 16 months good luck ,0
117,eurusd  price squared time on apirl 4th with 12748 and most likely this will be the lowest low for the next 16 months good luck ,0
118,practically zero revenue in 2011 when it got first round of investments of 9m eur then 2012 100m usd and 2013 in 3 months 179m usd,0
119,  good morning i think we may see a small correction toward 0927409290 but it looks bullish now and bearish eurusd,0
120,eurusd slips in thin range 1303060 flat and boring here,0
121,eurusd long activated at 13035 again  now took off half at 1305520 and set sl to be  ,0
122,eurusdoptions 129003050 and 13000gbpusdoptions 15050 and 15200usdjpyoptions 9700 9850 and 9990audusdoption,0
123,after closing at its highest level since late feb the previous day eurusd reversed and finished the new york session down 108 at 13035,0
124,out of eurusd long from 13048 at entry gt relong at 13035 and adding at 12985 ,0
125, sara interested in why the usd and eur act so differently in contrast to similar measures taken by their central banks,0
126,eurusd is still about to break hi edge on the balance of long amp short  and its fractal wave looks peak out,0
127,usdjpy up above 9810 fighting for positive gains eurusd seeing the 13040 region and eurjpy up 10 pips to 12797g20 cool off effect,0
128, eurusd i dont think it will because usually when risk is off then the  will fall and the  will rise,0
129,ok it looks we need to go shouth now looking to buy usdchf and sell eurusd,0
130,eur weakened further versus usd and fell to test the 130 psychological level weighed by strong risk aversion and weidmann dovish comments,0
131, im looking for a head and shoulder pattern before it happenseur usd 1 hour4 hrright shoulder 10399,0
132, on the eurusd yes though you could probably short any risk pair for the remainder of the week and even the main indices,0
133,taken off half of aud usd and eur usdrsi hourlys looking a tad oversold,0
134,watch cross pairs on eurjpy and gbpjpy note reversal on usdjpy not at adr and moving lower spreadsheet reposted,0
135,i swear  is the most gangsta market on the planet combine the leverage and the action and its simply ruthless eurusd up 150p dwn 150p,0
136,eurusd just continues to dip lower and dx ripping,0
137,brewguru eur and chf but because eurchf is rallying the usd is moving stronger against the chf  so had you bought usd against,0
138,eurusd  through 1303513020 and it could get really ugly ,0
139,being sort eurjpy and audusd is an indirect way of being short audjpy the latter pair is of course going to resume higher,0
140,was not happy with the price action with usdjpy so i got out but held my gbpjpy and went short eurjpy and audusd,0
141,euro exchange rate forecast  eurusd trading in region of 7week high against the british pound the euro also gained and the commo,0
142,gbp slides v both usd and eur today 15230 amp 11615 respectively gbpaud holds at 14730 euraud 12679 down from 12720s this morn,0
143,gbp slides v both usd and eur today 15230 amp 11615 respectively gbpaud holds at 14730 euraud 12679 down from 12720s this morn,0
144,  21 euro vat and 13 euro clearance charges vat is based on 100 eur customs value which is excessive vs usd 90 watch,0
145,usdjpy gives back some gains marking lows at 9776 eurjpy battling at the 12850 mark and eurusd firmly in negative territory at 13129,0
146,soc gen we are short and wrong in eurusd but sticking firmly to the view,0
147,ut oh  eurusd and esf dumping,0
148,european markets are marching higher usdjpy kisses the 98 level but bounces eurusd down 20 pips at 13157 and eurjpy holding at 129,0
149,eurusd traded firm yesterday breaking up through recent highs and 100 dma at 13155 triggering an influx of stops to a high of 13202,0
150,european stock index futures are lower in the fx space the yen nzd aud are weaker while eur and usd are slightly higher kb ,0
151,eurusd euro is killing usdmay god help us and fight for usd,0
152,covered my eurjpy short yesterday and i went short usdjpy today according to my calculations 94000 should be hit by this week,0
153,aussie and kiwi rebound alongside gold eurusd above 13100,0
154,aussie and kiwi rebound alongside gold eurusd above 13100,0
155,eurusd pair has vadliated a bullish flag and should post further advance,0
156,eurusd met 1313513150 watch 1318513210 closely and be prepared for 150 pip trade setup into either 13350 or 13050,0
157,still seeing eurusd weakness and resistance 13150 area,0
158,  have been excellent for us usdeurgbp and support aud highly recommended,0
159,eurusd into 1308513110 and gaining steam for 1313513150 need to see price action at 1315013200 for directional guidance,0
160,im in w eurjpyl and usdjpyl still holding eurusds though,0
161,zew out current conditions 92 vs 136 econ expectations at 363 vs 43 forecast and 485 in march eurusd down at 13035,0
162,usd slides as specs exit longs and reverse to piggyback  acb sellers,0
163, gm  how do u see usdchf and euraud today,0
164,risk assets are staging a bit of a recovery in late asian trade with aud eur and nzd all regaining some ground against usd ca,0
165,international buyerstill may i will do my best to have all prices in usd eur and gbp posted please be patient d,0
166,eurusd fractal wave is almost on hi edge and its long amp short balance looks almost equal,0
167,usdjpy back above 97 handle eurjpy recouping from lows not at 12664 and eurusd just below 150 level sampp500 futures positive 043,0
168,news trades 930 pm et audusd 500 am eurusd 830 am usdcad and or usdjpy,0
169,usdjpy recovering from 9575 low eurusd up 10 pips  at 13046 and eurjpy recovering 12586 level audusd recouping 103 handle as well,0
170,eurusd and usdjpy falling quickly  no news outside of stocks also under major pressure,0
171,trade desk hope your all having a good day today hope your trading is going well we hope you all profited on the eurusd and usdchfs,0
172,lets see if finally we have a pull back eurusd and usdchf,0
173,eurusd and usdjpy falling quickly  no news outside of stocks also under major pressure,0
