,tweet,polarity_score
0, has hit highs in the  and  is the  next that would mean about 160 oil ,0
1,working on expense report from latest travel  sorting out receipts in usd eur and huf forints  taking forever,0
2,ubs we remain cautious about the resilence of eur gbp and aud vs usd as currency markets have priced in much good news at these levels,0
3,the soap opera continues  gbp plc isnt the focus as eur and usd fight the good fight,0
4, you said jp morgan will be wrong on eurusd but they got it this time as ms and citi did not,0
5,gap guesses minor usd gap up looking for audusd to trade down to 10680 and hols support there eurusd to 13380 buy the dips,0
6,regan re tweet your trade my favorite trade is long eurusd long gold and long cadjpy,0
7, thing is there was a sign giving prices in usd hkd eur  gdp so i gave him the 30p and he said no its free,0
8, there is something i dont like both in us stock and eurusd and audusd is lacking strenght usually it is the opposite,0
9, jordan did you get my email i am still long eurusd i am hoping 1375 and i will bail out,0
10,what usd and jpy crosses are more favorable to trade ie eurusd or audusd long from a euraud analysis etc,0
11,eurusd closes above 13450 and there is a good chance we will gap up to 135,0
12,gold during 2 months will be  level and eurusd again to 125 and 122 levels,0
13,lost 65 pips and gain 93 pips today eurusd was crazy today the pair made me look lyk a fool,0
14,gold during 2 months will be  1475 level and eurusd again to 125 and 122 levels,0
15,the eur continues to show strength against the usd and with all the questions still unanswered in the greek debt deal,0
16, and  sold off today possibly due to far east diversification and  have won outqueue ive greek weekend headlinesgtsafety,0
17,dis morning i placed eurusd no stop loss made a take profit decision of 80 pips at 005 volume and it was a buy limit,0
18, to go higher against usd compare gbp and joy changes gbpjpy especially,0
19,i am going to say this once and only once there is no reason to be short the eurusd  trend is up until its not buy the dips,0
20, move in eurusd  eurjpy this week of risk on nature has helped market stick near highs despite ob conditions and divergences,0
21,wait for it eurusd does 135 and the snb will pop that eurchf  gt they plan these attacks,0
22,eurusd just reached our target 13475 and todays r2 level taking money of the table and just keeping my audusd long for 10750,0
23,eurusd continuing long my entry was 130462 on 02162012 today high 134267 now 13412 i have 366 pips of profit and going,0
24,price in different currencies such as usd gbp and eur this time round it is different as we have to consider other currencies such as ,0
25,and now most peoples are long on eurusd  big money short them soon  wait ans see your money go to bankers ,0
26, enjoy trading eurusd and stay on the green side ,0
27, snb is waiting for the eurusd to pick up steam they will intervene soon and euro will be like fireworks,0
28,i full anticipate the eurusd to be testing 149 in coming months and possibly before summer arrives for northern hemisphere,0
29,heads up eurusd will do 13440 and then 13480 today a massive run on usd is about to occur if you follow me this is old news,0
30, morgan stanley shorts usd at 133 for a downside target of 12390 and a stop at 13460  doubt it will move there,0
31,morgan stanley shorts usd at 133 for a downside target of 12390 and a stop at 13460,0
32,usd sits in a 1336080 band for the moment with bids into the 13350 former barrier level to support dips and supply from the 13385,0
33,in the medium term  and  appear very weak stay aside from ,0
34,usd initial support into the 13350 former barriers with stops below and option dealers noting size 13325  13300 expiries  ,0
35,the   index closed at its highest level since 2008 last night and eurusd is currently at a 2012 high  ,0
36,usd technicals suggest up and fundamentals down but trend prevails,0
37,jpy weakness is laid bareeur and gbp and usd have taken a swift rally against it japanese leaders are on top of the currency now,0
38,usd looks a tad offered going into the tokyo close with sterm players locking in profits on longs and generally squaring positions ,0
39,eur made 10 week highs against the usd and aud rallied to 10738,0
40,euraud right now is a great indicator for your euro and aud v usd gt basically tells you which will move higher faster,0
41,todays best trade is audusd my latest forecasts for eur jpy gbp chf aud and nzd are now available  by email from trlnetnz,0
42, eurusd 5 wave after triangle looks complete and euraud close to 125 target can reverse anytime,0
43,good morning all eurusd popped overnight and usdjpy moving in our direction  great start to the morning,0
44,end of day trade all about ticks and eurusdticks barely negative for hourseuro uppishall indexes grinded upwards,0
45,eurusd attained a new 10week high congrats to all who took and held the long we discussed during todays ny morning session,0
