,tweet,polarity_score
0,my eurjpy and eurusd longs are doing really well ,0
1,eur has broken 2012 highs against gbp cad and aud so eurusd should break 13486 2012 highs and 13520 next week sma 200 weekly,0
2,eurusd has formed a rising wedge pattern on the 1d chart the pattern has 64 quality and 51 magnitude on in the 84bar period,0
3,i would think at some point between here and 13650 that peeps may start to short eurusd once again,0
4, wait for a monday morning gap up higherand trigger shortsas close to 12330 as possibleand 13494 for eurusd,0
5,usdchf and eurchf longs are failing pretty badlymeh,0
6,adding to eurusd short and adding gbpjpy short term short,0
7, usdsek hit your estimated mark usdjpy short and eurusd short are the hardest counterplaysim still audusd sh and usdcad long,0
8, i agree with soros i said it before at eurusd 126 130 and 133 euro will be loser of this currencywar to the bottom,0
9,usd has clearly reversed as suggested prior  eur taking most of the upside commod currencies should not be far behindnzd and aud slowly,0
10,re entry long several pairs usdjpy eurjpy cadjpy etci will take one more shot at the yen slide  and just be thankful for whats left,0
11, im personally trading with eurusd and it is 08,0
12,just shorted the eurusd at 13437 stop at 13510 and target 13324 35 day trade high riskyou have been warnednot my normal style,0
13,usd 2012 high at 13486 and 13500 dnts are next focus  ,0
14,usd expectations and results of ltro repays lift the eurostronger ifo adds to bullish thinking,0
15,on another note dixy probably wont crash what will probably happen be a strong eur and a relatively strong usd vs commod and jpychf,0
16, eur breaking higher and usdcad looks to 101i think so,0
17,also holding usdchf long and 2 eurchf longs tho i am a bit concerned with eurchf at the moment,0
18,square but i have eurusd and usdcad playing so we will see at the end of the day ,0
19, in euro area countries of low growth and recession moderate growth in the us and the eurusd up nonstop this isnt understand,0
20,forexfor eurusd and gbpusd we reckon with repeated up moves in todays further trading,0
21,usd rally extends through 13400 and spot is edging closer to the long target,0
22,what if buy eurusd it means you shall buy base currencyeur and at the same time you sell quote currencyusd bingung sama,0
23,eurusdoptions 13400usdjpyoptions 8900 and 9000audusdoptions 10550ransquawkifr,0
24,eurusd breaks out taking 13400 on germany import price index and greece yoy current account numbers reaching for the blue skys,0
25,oops i see futher downward trend on eurusd and audusd buh tooo late to follow it arrrrghhhhh,0
26,financial report with usd currencyconvert all transaction to usd and say good bye to idr and eur damn its really homework  crash mind,0
27,rout in  overnight down to unwind of short euraud pos from specs more to come but stronger fdi and weak usd and jpy dips limited,0
28,there is much movement between the eur  usd and you have a chance to make big money uphill and downhill,0
29,usdjpy high 9056 eurjpy 12107 comments from soros that the jpy move is real and eur is here to stay and will appreciate helping ,0
30, im not really sure in terms of eurusd lots of competing forces was thinking more in terms of bond markets and equities,0
31, just watch the yeneurusd relationship it will guide all world markets interesting times euro will go 1st to127 and lower,0
32,eurusd has formed a rising wedge pattern on the 1d chart the pattern has 64 quality and 51 magnitude on in the 84bar period,0
33,sell eurusd  at 13380 stop 13430 targets 13330 and 13280,0
34,am strategies standard and dynamic enjoying their current long positions as eurusd marks days highs a few mins ago,0
35, do you see strength in eurusd to break range and make new high,0
36,eurjpy win 35 pips of trend highs at 12073 eurusd within 25 pips or so of its trend high at 13304 and usdjpy just below 9025,0
37,market talk of offers in eurusd at 13370 and 13400 ,0
38,i wonder if the decline of the gbp vs eur and usd over the last twothree weeks is related to camerons speech,0
39,except for waking up at 145 am with a blood sugar of 56 it has been a pretty good morning  up 52 points on the eurusd and counting,0
40,dow jones sterling hit by stops with gbpusd sinking below 158 for the first  time since late august and eurgbp ratcheting above 08440,0
41,guys if you want place positions with stop loss 13362 on eurusd sells tiny but powerful stop and profits potential 130 pips minimum,0
42,could this be an amazing time to sell eurusd at 13354  we will wait and see with sl 13362  hmmmmtiny slpotential tp is huge,0
43,hav im waiting to see ufo above 13350 by that time i will see to enter short eurusd orand euraud in this moments long gold,0
44,eurusd hoping for a retest of that 13350 resistance area and price action candle close,0
45,eurusd is wandering back and forth for a couple of weeks make up your mind,0
46,eurusd 13250 continues to thwart bears the eurusd has traded sideways since 114 and continues to respect 13250 as an area of support,0
47, give me the stop and target on your eurusd short call,0
48,in fx markets the usd and eur rise against the yen after jpnvice finmin tnakao says in an interview with the wsj that he is closely,0
49, sara interested in why the usd and eur act so differently in contrast to similar measures taken by their central banks,0
50,long eurousd and eurjpy just before the fall,0
51,eurusd is looking bullish  a wide notouch bet below the current price with 5 return and 1 day expiration may be a good quick play,0
52,eurusd traded endtoend of 1335013385 res hi 13354 and 1321513265 sup lo 13263 tone weak for extn into 1320013250 b4 up,0
53,second doji in a row on daily eurusd charts rsi and macd bearish divergences  disclosure were short  13352 on jan13,0
54,flash china manufacturing pmi comes in at 519 vs 515 in december  24 month highvery muted reaction on audusd and eurusd,0
55,poland with record auction gt watch plncrosses with eur and usd ,0
56,i am short eurusd but must be honest i really dont care which way it goes just so long as it does something come on get some balls and go,0
57,  eurcad and usdcad both shoot up it will take time but keep on sold ,0
58,what a move dollar strength back gold off commodity currencies off and a sell off in risk 70 pips eurusd,0
59,what is the reason of this fall down on the eur and gbp vs usd ,0
60, eurusd  euro moves back above 133 level after atumultuous tuesday eurusd continues tobe active and has,0
