,tweet,polarity_score
0,  is there a different setting for tri pips on eurjpy and xauusd regular macd settings are off the scale,0
1, 260 to be exact and convert that to sgd from usd is much much better than converting 400 eur to sgd,0
2,hobbit and thats for pc console versions are 10 eur 13 usd more,0
3,our onemonth forecast for eurusd is 132 and 12month forecast is 122,0
4,  hello ilya just saw the price and really surprise the move of usd amp usd phew i cant get the color of this move,0
5,swiss franc is moving vs eur and usd cross,0
6,another 10 pips on eurusd and 10 pips on usdchf  ,0
7,so americans pay 3199 usdgallon 065 eurliter and think that is expensive please bring your suv to the netherlands ,0
8, audusd shortconsidering eurusd shortif we get there i will short 10460 and 1296usdnok limit buy 665,0
9,usd paid up to trip stops above 12920further stops tipped over 12950 and 12980 market judged short  ,0
10,im hoping for eur to decrease in strength and cad or usd to begin waiting for a good time for it to start,0
11,short on eurusd and long on usdchf ,0
12,usd takes a swing towards 130 this area is where the daily cloud top and the oneyear channel highs come in  expects a pullback,0
13,usdchf and eurusd trades not really moved as of yet,0
14,eurusd has formed a channel down pattern on the 4h chart the pattern has  40 quality and 55 magnitude in the 254bar period,0
15,dailyfxteam fx scorecard chf and eur outperforming vs usd so far this week up 116 and 112 respectively jpy worst performer at 1,0
16,chf and eur outperforming vs usd so far this week up 116 and 112 respectively jpy worst performer at 107  jez,0
17, chf and eur outperforming vs usd so far this week up 116 and 112 respectively jpy worst performer at 107,0
18,fx scorecard chf and eur outperforming vs usd so far this week up 116 and 112 respectively jpy worst performer at 107,0
19, cross post  aud  looks like a top  aud hit trendline resistance while aud  and aud  going nowhere,0
20, im short on chfjpy and eurjpy which is pretty tight about to pull the trigger on usdjpy too,0
21,eurusd and eurjpy the christmas gift that keeps on giving  ,0
22,  us futures are green as was asia and europe euro strong as well bodes well for 4q multis earnings eurusd  12893  051,0
23, us futures are green as was asia and europe euro strong as well bodes well for 4q multis earnings eurusd  12893  051,0
24,eurusd back at highs after cyprus and spain,0
25,while many us traders also take friday off the intraday range of the eurusd gbpusd and usdjpy tends to expand significantly,0
26,eurusd range has clearly shifted into 12750130 now and thereafter wud prefer 129134 consolidation into the short term,0
27,eurusdmay be watch 12880 and 12918 today,0
28,usd buy orders 1282030 and 12800 larger buying interest through 12780sell orders 1287080 and 12900 stops above,0
29, volumes and synthetic gains kick in   40pts to 128685 and usd  20 pts to 8259 these 2 could be ripe st,0
30, sara interested in why the usd and eur act so differently in contrast to similar measures taken by their central banks,0
31,  yeap and u can use it for currency enxcahnge too 150 usd in eur,0
32,successful trades on nov 21 2012 according to the analysis of the gbpusd and eurusd trader profited on a binary options platform,0
33,taking more profit on eurusd and eurjpy longs letting the rest ride and starting to short,0
34,twin peaks and the gap eurusd,0
35,jpy and aud slide against usd eur moving little higher against usd,0
36,jpy and aud slide against usd eur moving little higher against usd,0
37,jpy and aud slide against usd eur moving little higher against usd,0
38,note if you are still in the eurusd gbpusd and usdchf consider limiting risk as all will of course move together protect profits,0
39,3 eurusd trades  closed 8 pips  hrn 8 pips  stop 8 pips and in process,0
40,andbearz done 20 good pts on aususd and lastnite traded the news on eur,0
41,successful trades on nov 21 2012 according to the analysis of the gbpusd and eurusd trader profited on a binary options platform,0
42,i will stay away from the metals and the eurusd pair for a while exotic currencies seem to favour my style,0
43,my eurjpy clear with 89 pips and eurusd still floating on 40 pips hai marina bay ,0
44,europe and mideast no matter sampp fut 1 correlated currency crosses mixed audusd 3 audjpy 7 eurjpy 10 usd 8104 05,0
45, japan needs yen at 95100 agst usd and 120125 agst eur to regain its competitiveness,0
46,princessa take a break and look to europe what a game huhpicking up eur or usd a choice between the devil and the deep blue sea,0
47,usdjpy and eurjpy potential upside towards yearend  danske bank,0
48,eur and usd still constitute largest share of sdr  ubs,0
49,fx eurusd backs off my 128 wall of resistance and the yen continues to get blasted to 7mth lows,0
50,tip what do u think ea and au will move next then u will be able to gauge where eu will move e  eur aaud uusd,0
51,gone long on the eurusd for 20points risk tp at 12778 and stoploss at12724lets make the pips this week,0
52,dwight just made 64pips in eurusd short and 44 pips in audusd short ,0
53,closed long positions on eurusd and gbpusd will greece and spain finally sink the euro,0
54,us dollar is breaking down from the recent consolidation  good news for stocks and metals  usdx  uup eurusd gld slv,0
55, and the eurusd,0
56,eurusd sell 12778 tp 12766   that order also winner we got target and done we had 3 winning order from last 3 days,0
57,oh come on eur almost touch level 13 and gbp almost 16 damn what happen with usd,0
58, what would you say to those that a eurusd at 11800 is good for greece and other south european countries,0
59,ah missed out on my hometown usdcad today too busy with eur stuff and all the driving around today in rain tomorrow i immerse in trades,0
60, got band practice tonight  you can be sure i will throw my sax down asap and check my phone if my eurusd alert goes off,0
61,without greece difficult to restructure europeanunion southern then northern conversely imagine that grexit and then eurusd,0
62,eurusd has formed a channel down pattern on the 1h chart the pattern has 40 quality and 93 magnitude in the 118bar period,0
63,looking like its going to hold and go for a run eurusd,0
64,according to the analysis of the eurjpy and eurusd trader profited on a binary options platform,0
65,successful trades on nov 20 2012 according to the analysis of the eurjpy and eurusd trader profited on a binary options platform,0
66,back to the riskon scenario with the market and the eurusd bullish just a counter rally lets see how far it goes perhaps father ,0
67,5912 most recent impulse on gbpusd and 12800 most recent impulse on eurusd continuation impulse not reentry ,0
68,what lies ahead of eurusd  commerzbank and ubs,0
69,usd buy above 12822 and sell below 12767 is recommended,0
70,usd ifo chief hanswerner sinn believes that greece and portugal should temporarily leave the euro zone,0
71,usd hedging related to large 12800 and 12820 expiries looks influential200hma  12740 supports 21dma  12835 weighs,0
72,forexwe expect eurusd and gbpusd currently in an up move in the european early morning hours,0
73,stop hunt is on so be careful and in control boys and gallseurusd eurjpy audusd and more,0
74,uncertain environment and low volatility suits range tradersusd break of 200dma 12806 another false dawn,0
75, get armistice eco eur eurogroup meetings greece usd 830 building permitshousing starts and 1215 bernanke speaking,0
