,tweet,polarity_score
0, im amazined audusd still so high  especialy with potential for large risk off after eur meeting and iron ore prices tanking,0
1,recession will not hurt gold in 2008  the deflationary spiral stocks fell sharply  rose 58 in usd 12 in eur and 44 in gbp,0
2,sometimes i dream there would only be one and unique global currency tired of swapping between usd eur and sgd,0
3,am long chf usd jpy  nok against sek eur aud and cad,0
4,gartman eu debt plan to hurt currencies  buy gold in usd gbp and eur as is   gold seek,0
5,uk officials says that there will be no ecofin meeting tomorrow wednesday equity markets and the eurusd sells of stockholm 090 ,0
6,eu summit meeting cancelled risk averse markets react negatively zar now at 795 ag usd 1103 ag eur and 1271 to gbp,0
7,last weeks in eurusd hold first short term key support and break two short term resistance levels one step back two forwards how long,0
8,eurusd need to go up thats the goal for euecb before eu summit at least 140 so will be news wires soon andor rumors with good news,0
9,go us gotake out 13875 in eurusd and 10035 to the upside in usdcad and happy daysif not its back to jack and diets again,0
10,gartman eu debt plan to hurt currencies  buy gold in usd gbp and eur as is a currency  via ,0
11,eurusd tested the 13950 level again and was rejected,0
12,usdcad short still open from friday gold eurusd and audusd hit trailing stop for profit opened in same direction on pc break ,0
13,usdindex falls to fresh 6week low of 7564 with eurusd and gbpusd moving near session highs,0
14,usdindex falls to fresh 6week low of 7564 with eurusd and gbpusd moving near session highs,0
15,will keep the placed long in eurchf and the short in eurusd  ,0
16,eurusd 14000 seems psychologically strong barrier when it breaks have a good at the candles before you go long it may test and swing low,0
17,target limit hit eurusd long  hit 139 33 and close the position with 97 pips profit,0
18,european session october 25eurusd  to 13950gbpusd  156 and loweraudusd  to 1055usdchf  target is 08710,0
19,closing eurusd gbpusd and audusd,0
20,watch the eurusd its heading lower and markets have not responded to that dip yet    ,0
21,eurusd makes a new high 13956 next target 14000 and then 14012  618 fibonacci 14548  13145 move ,0
22,if the manipulation and short squeeze in the eurusd ever stops then equities are soon to follow lowerpotentially significantly lower,0
23,nasdaq is a beast today light sweet crude is comfortable over 90 and eurusd is giddy over 139 oh and dr copper hg is laughing at us,0
24,short 139339 eurusd and dow 11911 stop 14050 eur and dow 12000,0
25,great climb of eurusd and gbpusd waiting for a retracement for buy,0
26,head and shoulders on eurusd 15 minute chart,0
27,zar showing some strenth in late afternoon trade now trading at 792 ag usd 1100 ag eur and 1266 ag the sterling,0
28,tom no future positions on yet still short jpy usd and long cad good trade on the ,0
29,a lot of my etf trading peers are hedging fxe eur etf uup bull usd etf udn bear usd etf and gld gold etf with options this week,0
30,a lot of my etf trading peers are hedging fxe eur etf uup bull usd etf udn bear usd etf and gld gold etf with options this week,0
31, hi good morning tooand i want to know your opinion for eurusd,0
32,traders are bullish for gbp and pln and bearish for eur and usd,0
33,long cno against a short position in eur dominates the portfolio eur and usd have seen the largest capital outflows,0
34,if today the eurusd can break out and close below the 13782 level then this indicates considerable bearish strength,0
35,i closed the eurusd shorts from 13900 and 13805 3840 gtgt  6035 waiting for a next setup to widen that one again,0
36,yawn i still have some orders out there no fills yet last nigh i said we needed one more high eurusd and we got it look to sell rallies,0
37,short from 15948 gbpusd and 10367  audusd 9 pips for now target is 5080 pips who can tell about upcoming newseurusd,0
38,got 60 pips from the eurusd and 160 from the usddkk good day methinks,0
39,eurusd oct 24  edges up on summit hopes remains vulnerable euro dollarmanaged to overcome a sunday gap and is now moving higher,0
40,eurusd 8am pivot being 13914 never got much above great 15m signal candle too and out of bollinger back in and down 13850 resting place,0
41,eurusd rally has been halted at 13953 right at sept 15 high and the pair eased below 13900 on early european session,0
42,rt nyang kes morning snapshot 10025 to the usd 13935 to the eur 160145 to the gbp and 1257 to the rand,0
43,commodities are on the rise with a weaker looking usd vs both eur and yen over the weekend pushing prices of commods higher,0
44, kes morning snapshot 10025 to the usd 13935 to the eur 160145 to the gbp and 1257 to the rand,0
45, kes morning snapshot 10025 to the usd 13935 to the eur 160145 to the gbp and 1257 to the rand ,0
46,kes morning snapshot 10025 to the usd 13935 to the eur 160145 to the gbp and 1257 to the rand,0
47,eurusd  we should take care elliottation could be b ct and c 4400 or we still in babc target 3493  be careful,0
48, honestly one of the best things a us investor could do would be to swap usd to eur and buy spanish and italian sov debt,0
49,usdjpy  eurchf all one needs to know about the the greenback and if correlations hold the risk trade,0
50,eur usd is buy to 14281433and after that is obviously short all the way down baby can we see a parityalmost maybe 150 pips to parity,0
51,breaking news fed and ecb could learn a lesson from chinas central bank   gt,0
52, again  is not about monetizing debt so much as trashing dollar to forecast  watch usdeur and usdcny weak usd  no qe,0
53, the flip side thanks to even crappier usd and eur performance that imported snickers however is 7 for a dozen,0
54,at this point eurusd is still bounded in range of 13652 and 13914 and intraday bias remains neutral,0
55,took profits closed the  ent on eurusd and  on gbpusd locked in on usdchf still watching mit orders still in place,0
56, did long trade on eurusd and gbp usd this morning,0
57, i had eurusd just shy of 3 pips from target before reversal to trailed stop for 40 pips a  is a  and brings a smile,0
58,i shorted the eurusd at 138846 i think that 13900 is a very strong resistance and i am betting on a pullback of 2030 pips ,0
59,cut eur long and going lond usdcad,0
60,thinking this is aud eur and gbps last ditch effort against the usd before the tumble down,0
61, kes afternoon snapshot  99861 to the usd 13794 to the eur 158845 to the gbp and 1227 to the rand less stress for d,0
62,if eurusd is not surging but stocks and gbp are i smell a rat especially when the move is supposed to be because of europe newsrumour,0
63,bendito usd is arguably undervalued very liquid and doesnt have qerelated problems that gbp and probably eur will have,0
64,kes afternoon snapshot  99861 to the usd 13794 to the eur 158845 to the gbp and 1227 to the rand less stress for deacons sort of,0
65,we are so close to breakouts in many pairs but it never usually happens on a friday and chance of false breakouts increases eg eurusd,0
66,american session october 21eurusd  target is 1383540gbpusd  to 15850 and down to 15725audusd  rising aud,0
67,booked some profits on eurchf and usdchf from this morning  no harm getting some profits ,0
68,solid setups on gbpusd usdcad and eurjpy for a friday hope your week was amazing,0
69,zar still at 820 lvl ag usd eur 1127 and gbp 1294 markets remain sceptic prior to weekend meeting gold unchanged and top40 up 01,0
70,eurusd opened below 8am 4 hour pivot at 13774 broke that support and daily pivot came out at 13714,0
71,db  market makers are extremely short gamma ontopside strikes in usdtry and eurczk  ,0
72,long again eurchf and usdchf on asia big drop 12225 and 08880 lets see how risk picks up again in london,0
73,short binaries eurusd and long gold options binaries on nadex exchange,0
74,esf wedges all over the place gcf eurusd audjpy something gots to give  consolidation for es here good and bad,0
75,esf bonds and currency audjpy eurusd not playing along to that levellet it say goodnight at 1215,0
76,your run of the mill 10sd move on the eurchf and usdchfmust mean one thingintervention,0
77,someone is gunning to take those dnts usdjpy and perhaps eurchf as well friday august 19th we took out 76 usdjpy,0
78,done for today going to keep an eye on  13606 and 13580 levels in eurusd,0
79,done for today going to keep an eye on  13606 and 13580 levels in eurusd,0
80,eurusd will trigger squeezebox short if closes lt 13674 on 15min usd is key and eur is main constituent esf,0
81,basically im a seller of cable above 15800 and eurusd 13850 if something doesnt fuck that up in the mean time,0
82,we are currently selling the usd  10353 eur  14536 and gbp  16515  please call for rates on large trades 5197637330,0
83,close last night all long usdcad and short audusd  gbpusd and eurusd 289 pips,0
84,eurusd on a roller coaster last 10 sessions   strong uptrend since london session open 136720 138430 110pips and still climbing ,0
85,eurusd target was 13772 from 4 hour pivot 13708 well it nicely overshot that one and quckly too,0
86,  hello why  future and eurusd spikes just now,0
87,next shot in eurusd done 3810 and eurjpy fully banked9070,0
88,rt  the sun is out again after yesterdays snow on the alb and i feel like a million eur chf usd hard to choose these days,0
89,the sun is out again after yesterdays snow on the alb and i feel like a million eur chf usd hard to choose these days,0
90,any long on eurusd till the french and the germans dont agree is dangerous mind my words,0
91,eurusd is weak and looks set for extended weakness into 1365013575 while 1372513800 stays heavy,0
92,usd sup into the 13680s and then 13650 eyed below should the euro slip extend while the 100wmaline at 13670 is also flagged ,0
93,usd hourly studies which are oversold and suggest we could see some corrective rebounds intradaydaily charts suggest more down 13570,0
94,ecb must cut rates following china and brazil eur will weaken vs usd bank recap ok but should happen until basel iii starts in 2013,0
95, said henny penny the skys agoing to fall i must go and tell the king is this the scenario with the eurusd ,0
96,i am looking to go long on the eurusd at 13868 and short below 13649,0
97,audusd technicals strong technical in the form of a trendline and ma is now forming at 10380 similar again to eurgbp plenty of selli,0
98, eurusd to 160 3001  3 standard lot s for 1000 capital 69000 profit easyand thats not counting my aussie tradelol,0
99,prediction for next week sp 500 will hit 1150 and eurusd 135 after this dip buy and the uptrend will be there till end of this year,0
100,eurusd place buystop  13788 and take profit  13700 ,0
101,lets look at performances of try brl zar pln czk and huf against the basket of usd and eur try is clearly the best since august 19,0
102, its basically the difference between usd and eur amounts are the same currency changed,0
103,cartu bank seized cash totals usd 2m and eur 1m the interior ministry said that large amount of cash was confiscated in connectio,0
104, so we would get the money in eur or gbp and then have to get it converted to usd,0
105,holding a long short term position on eurusd actual and previous candle have long shadow,0
106,lch declaration completes the bad day last and not needed help for the beras in eurusd,0
107,eurusd broke 138 es stoppedout at 1220 cl staying above 8850 and aapl fighing back to 400 oh and greece is enjoying tear gas,0
