,tweet,polarity_score
0,headwinds to eurusd blast today remain with the feds options open to alter policy and europe still in crisis,0
1,here are are my eurusd levels to buy 12 full position 5  13055 s 13030 t 13150 and full  10  12965 s 12920 t 13200,0
2,wow reviewing todays trade long eurusd 12935 target 13120 what a truly beautiful setup that was no heat and straight to target,0
3,gezien  fut 02 eurusd 06  27  bund fut 05 quote  weer legendarische the dollar is our currency and your problem,0
4,eurusd support is now 13050 and 12965 i want to step back and take a look at these charts to decide when to put some more back on,0
5,for 2012 our favored trade long eurusd and long gold is up 914 ytd,0
6,new weekly and daily highs on eurusd only resistance is longs targets now,0
7,watch 12990 and 13015 for short term resistance to break in the eurusd those break and we have a technical confirmation 4 13120 targets,0
8,eur down usd up makes sense the money from europe has to go some where and  will go down for now with the  as the  goes up,0
9,after getting viciously stopped out over night im reshort eurusd and aususd needless to say im not having a good am,0
10,eurusd being played by the sovereigns and players such as the bis as market lacking conviction at this point,0
11,eur usd breaks and for the moment no signs of recovery,0
12,golds london am fix this morning was usd 165900 gbp 106408 and eur 127704 per ounce,0
13,db   yens steep drop for  first time since beginning  decemberis perceived as slightly undervalued against  eur and  usd  ,0
14,audusd to me downside risks to australian dollar have not been appropriately priced whereas other markets like eur and usd have done so,0
15,audusd to me downside risks to australian dollar have not been appropriately priced whereas other markets like eur and usd have done so,0
16,eurusd classical technical report 0125 eurusd the market has finally managed to find some bids and although the broader underlyi,0
17,eurusd classical technical report 0125 eurusd the market has finally managed to find some bids and although the broader underlyi,0
18,weve made these calls in the past on eurusd and gotten 710 of them right so here goes there is a big move coming on usdkes,0
19,the rand took a large smack yesterday the failure at the usdzar790 and eurzar1020 levels triggered some profittaking on shorts even,0
20,for this moment efn cant provide an analysis of news and well be back later to help you drain about eurusd,0
21,eurusd consolidating just over 130  usdjpy 7800 bound and beyond,0
22,eurusd choppy in sydney and now tokyo also   a whipsaw      a 12 pip decline  down to 130295,0
23, yes i trade fx too mainly aususd and eurusd  ,0
24,  eurusd 12500 b4 13150  gtgti dont see it i am playing eur squeeze via euraud and eurcad,0
25,eurhuf forecasts to 320 315  300 in 3 6 and 12 months this implies usdhuf at 2556 2536  2207 gs fx monthly,0
26,pat myself on the back given the eurusd and ftse range today i think i will call today a success,0
27,cost around 10000 gpb  1556154 usd  1197318 eur per giraffe including guide and trophy  140k giraffes in 88 80k now,0
28,close euraud and eurusd with 227 profit  55 profit i am out for toda y peace,0
29, please add different currencies for each account  convert when transfer russians use eur usd and rub thanks,0
30,alok all is possible in this market gt political markets with euro greece esm efsf eu and whatever  eurusd may break down again,0
31, monthly pivot on eurusd is at 13120 i think we tag it and then reverse your thoughts,0
32,lost 27 in the gbp but got 100 in the aud also in the eurusd and usdchf right now could be another big day how is everyone else doing,0
33,  3 trades and i closed with 1451 daily profit on eurusd i guess it is enough for me ,0
34,  3 trades and i closed with 1451 daily profit on eurusd i guess it is enough for me ,0
35,  3 trades and i closed with 1451 daily profit on eurusd i guess it is enough for me ,0
36, 3 trades and i closed with 1451 daily profit on eurusd i guess it is enough for me ,0
37,3 trades and i closed with 1451 daily profit on eurusd i guess it is enough for me ,0
38,so far the bond and eurusd action is saying the latest news out of greece is a load of bs,0
39,long eurusd and euraud still on never hit the stop at 225 profit still on i like it,0
40,just got out of my long usdcad for 55 pips still short audusd and eurusd lets see how today progresses,0
41,eurusd short short and short,0
42, i agree also watch eurusd  broken 12996 and falling hmm,0
43,medium size correction imminent on xauusd and eur before an upside boom,0
