author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
470675836,ForexBug,False,15,22,188,0,2012-01-25 23:17:37+00:00, ,162313201306976257,en,0,0,0,1,SocialCastLV,Headwinds to EUR/USD blast today remain with the Fed's options open to alter policy and Europe STILL in Crisis.
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-01-25 22:11:33+00:00, ,162296573294936065,en,1,0,1,0,TweetDeck,"Here are are my EUR/USD levels to BUY: 1/2 full position (5) @ 1.3055, S 1.3030, T 1.3150.... and Full  (10) @ 1.2965, S 1.2920, T 1.3200"
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-01-25 22:07:21+00:00, ,162295518721085441,en,0,0,2,0,TweetDeck,"Wow... Reviewing todays trade (long EUR/USD 1.2935, target 1.3120) what a truly beautiful setup that was... No heat, and straight to target"
138038446,ArendJanKamp,False,15945,438,44781,290,2012-01-25 21:25:21+00:00, ,162284949058232320,en,0,0,0,0,Twitter Web Client,"Gezien #AEX fut +0,2% EUR/USD +0,6% #goud +2,7% & Bund fut +0,5% quote #Fed weer legendarische: The dollar is our currency and your problem"
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-01-25 20:52:51+00:00, ,162276770370953219,en,0,0,0,0,TweetDeck,EUR/USD SUPPORT is now: 1.3050 and 1.2965... I want to step back and take a look at these charts to decide when to put some more back on...
170707174,DCBorthwick,False,11599,924,56834,271,2012-01-25 18:09:49+00:00, ,162235740917481472,en,0,0,0,0,TweetDeck,"For 2012, Our Favored trade, Long EUR/USD and long Gold is up 9.14% YTD"
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-01-25 18:02:33+00:00, ,162233913308229632,en,0,0,0,0,TweetDeck,*NEW* Weekly and DAILY highs on EUR/USD... ONLY resistance is LONGS targets now
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-01-25 16:11:21+00:00, ,162205928064679937,en,0,0,0,0,TweetDeck,Watch 1.2990 and 1.3015 for short term resistance to break in the EUR/USD- those break and we have a technical confirmation 4 1.3120 targets
88524774,truthreveller,False,605,1177,21152,15,2012-01-25 15:33:24+00:00, ,162196378259439617,en,0,0,0,0,Twitter Web Client,"EUR down USD up, makes sense, the money from Europe has to go some where. And #Gold will go down for now with the #EUR as the #USD goes up."
171997888,YoungWallSt,False,867,315,11954,55,2012-01-25 15:10:05+00:00, ,162190510725935104,en,0,0,0,0,Twitter Web Client,"After getting viciously stopped out over night, Im reshort EUR/USD and AUS/USD.. Needless to say Im not having a good AM.."
292127690,timclaytonfx,False,213,31,1463,9,2012-01-25 13:26:28+00:00, ,162164432728891392,en,0,0,0,0,Twitter Web Client,EUR/USD being played by the sovereigns and players such as the BIS as market lacking conviction at this point
42901283,1sec_beleggen,False,23,14,54,0,2012-01-25 12:41:01+00:00, ,162152993683279872,en,0,0,0,0,Twitter Web Client,"EUR USD breaks, and for the moment no signs of recovery"
31108229,GoldCore,False,27269,16508,71078,595,2012-01-25 10:43:48+00:00, ,162123495176806400,en,0,0,0,0,Twitter Web Client,"Gold’s London AM fix this morning was USD 1,659.00, GBP 1,064.08, and EUR 1,277.04 per ounce."
36309263,50Pips,False,93067,235,152006,1889,2012-01-25 10:27:43+00:00, ,162119451066642432,en,0,0,0,0,TweetDeck,"DB _ ... yen’s steep drop, for  first time since beginning  December,is perceived as slightly undervalued against  EUR and  USD.  #50Pips"
473718426,PaceSInvestment,False,0,5,8,0,2012-01-25 08:42:37+00:00, ,162093002146328576,en,0,0,0,0,Twitter Web Client,"$AUDUSD: To me, downside risks to Australian Dollar have not been appropriately priced whereas other markets like Eur and USD have done so."
23102962,JoelKruger,False,30875,491,40107,1081,2012-01-25 08:40:35+00:00, ,162092487584919552,en,0,0,1,0,Twitter Web Client,"$AUDUSD: To me, downside risks to Australian Dollar have not been appropriately priced whereas other markets like Eur and USD have done so."
319499025,LeslieFrancis1,False,977,1397,11270,6,2012-01-25 07:34:35+00:00, ,162075879139319808,en,0,0,0,0,twitterfeed,EUR/USD Classical Technical Report 01.25: EUR/USD: The market has finally managed to find some bids and although the broader underlyi...
302503295,landabe,False,1194,2187,28629,9,2012-01-25 07:15:08+00:00, ,162070985628061696,en,0,0,0,0,twitterfeed,EUR/USD Classical Technical Report 01.25: EUR/USD: The market has finally managed to find some bids and although the broader underlyi...
60013723,genghiscapital,False,33489,196,20071,99,2012-01-25 06:59:49+00:00, ,162067131297570816,en,0,0,1,0,Twitter Web Client,"We've made these calls in the past on EUR/USD ...and gotten 7/10 of them right.... so here goes.... there is a ""big"" move coming on USD/KES"
38402800,Scofield_Fx,False,1864,2036,57218,67,2012-01-25 06:51:00+00:00, ,162064910002569218,en,0,0,0,0,Hootsuite,"The rand took a large smack yesterday, the failure at the USD/ZAR7.90 and EUR/ZAR10.20 levels triggered some profit-taking on shorts even..."
395105260,EuroForexNews,False,239,29,2408,1,2012-01-25 05:34:33+00:00, ,162045670939820032,en,0,0,0,0,Twitter Web Client,For this moment EFN can't provide an analysis of news. And we'll be back later to help you drain about EUR/USD.
470675836,ForexBug,False,15,22,188,0,2012-01-25 04:13:58+00:00, ,162025391119273984,en,0,0,0,0,SocialCastLV,EUR/USD consolidating just over 1.30.  USD/JPY 78.00 bound and beyond.
389119297,2ndwind2015,False,18,35,703,0,2012-01-25 02:32:09+00:00, ,161999770590773250,en,0,0,0,0,Twitter Web Client,"EUR/USD choppy in Sydney and now Tokyo also  , a whipsaw . .  . . a 12 pip decline  down to 1.30295"
75290848,I_M_A_Trader,False,3666,167,113364,189,2012-01-25 00:51:14+00:00, ,161974372226174976,en,0,0,1,0,Twitter Web Client,@Grisoulover Yes I trade FX too .......mainly Aus/usd and eur/usd ? !!
