author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
117537381,dcsc_91,False,1120,1073,2026,12,2012-12-24 22:44:19+00:00, ,283342367577231360,en,0,0,0,0,Twitter Web Client,EUR/USD weekly is in a low volume rising wedge and last week's reversal @ 1.33 had heavy volume. Don't lever-up your kid's college fund yet.
114728111,waqaskhaleeq,False,3148,1232,37933,48,2012-12-24 22:32:43+00:00, ,283339450266832897,en,0,0,0,0,twitterfeed,"As I helped cap the EUR/USD market earlier, I might as well try and put a bottom in it……"
478724714,mazrossi,False,352,409,10231,9,2012-12-24 16:55:25+00:00, ,283254566361899008,en,0,0,0,0,TweetDeck,"GBP/USD drop to 1.6107 
i like GBP/USD 
wait and see EUR/JPY to sell"
432266395,shawnnatru,False,1397,1231,5041,2,2012-12-24 14:30:31+00:00, ,283218101359738881,en,0,0,0,0,twitterfeed,"EUR/USD  – Edges Higher in Thin Holiday Trading: As the markets wind down for the Christmas holiday, EUR/USD is edging higher, and ha..."
174616667,geula4,False,12942,66,43106,200,2012-12-24 12:26:50+00:00, ,283186973340999680,en,0,0,1,0,Twitter Web Client,"IMHO a ""Fiscal Cliff"" deal is likely to strengthen EUR and risk currencies and weaken the USD."
271399768,BMFNNews,False,1477,1524,99495,39,2012-12-24 11:54:47+00:00, ,283178907514052608,en,0,0,0,0,twitterfeed,"- In terms of sectors in Europe, Oil &amp; gas and Basic Materials are the best performing as UK mining stocks outperform.
- EUR/USD trad..."
561729229,NgolobeM,False,27,79,240,0,2012-12-24 11:26:00+00:00, ,283171665213542400,en,0,0,1,0,Twitter Web Client,"@RKrivoFX 
On daily studies am watching: Strong EUR, CHF, and NZD and Weak JPY, USD, and CAD."
121411836,HightowerReport,False,4162,0,2379,96,2012-12-24 10:04:11+00:00, ,283151075337465856,en,0,0,0,0,Twitter Web Client,EUR/USD &amp; EUR/JPY higher on the night. More weakness in Yen as Abe continues  loose monetary policy rhetoric and inflation target of 2%
252571367,rioseco751,False,715,0,14046,34,2012-12-24 08:46:50+00:00, ,283131609476132864,en,0,0,0,0,Twitter Web Client,long eur/usd 13188 just add one. long ibex 35 and cooper. long tern. i will add any dips. in the eur and ibex35.
65848539,cfi_lebanon,False,3930,2,9291,32,2012-12-24 08:39:23+00:00, ,283129735301718016,en,0,0,0,0,TweetDeck,EUR/USD Christmas Eve is leaving the market with thin volume and an empty calendar.
472634603,MarcPMarkets,False,4139,44,5080,131,2012-12-24 05:01:29+00:00, ,283074897574510592,en,0,0,0,0,SocialOomph,@saraeisenfx Sara! Interested in why the USD and EUR act so differently in contrast to similar measures taken by their central banks?
65663831,IoxHost,False,1258,1658,1505,14,2012-12-22 22:49:26+00:00, ,282618880919224320,en,0,0,1,0,Twitter for Android,"@luayzahirul2 yup we do :-). We accept aud, eur, usd, cad and gbp :-). Please contact us on sales@ioxhost.com and we'll be able to help you."
610519065,OperaniyiFx,False,71,646,436,2,2012-12-22 18:35:29+00:00, ,282554972602789888,en,0,0,0,0,Mobile Web (M2),do you think EUR/USD will find the 13126 suport and after that edge above 13308??
156592055,wirraltraders,False,930,508,6128,16,2012-12-22 10:16:03+00:00, ,282429285191520256,en,0,0,1,1,Twitter Web Client,Yes you guessed it - been buying eur/usd and cable until the euro turned &amp; showed weekly turning point (over bought) Then I started selling!
26735047,lesliegoh_kk,False,85,269,795,8,2012-12-22 03:57:35+00:00, ,282334039698964480,en,0,0,0,0,Twitter for Android,#EUR/USD - Will it break 1.33 level and beyond next week? Will be tightening my stop loss.
247869455,joenobile1,False,120,219,2387,3,2012-12-21 21:03:48+00:00, ,282229908783124480,en,0,0,0,0,Twitter Web Client,EUR/USD and Dow Jones just overlapped with the same numbers #Mayans
170707174,DCBorthwick,False,11599,924,56834,271,2012-12-21 20:18:14+00:00,33586f7003ba17e7,282218440259952640,en,0,0,0,0,Twitter for Android,"Happy Hols. Its been a long year, and a good one for EUR/USD and European Bond Bulls. For 2013 listen to Policy makers, not celebreconomists"
98000600,PMSInvestor,False,1034,163,10273,35,2012-12-21 16:26:29+00:00, ,282160117980491776,en,0,0,0,0,Twitter Web Client,"#EUR/USD #EURUSD stopped in the close at FE 23,6 (1,3236) and now a throwback to test breakout level at 1,3125. Main target FE61,8 (1,3411)"
252571367,rioseco751,False,715,0,14046,34,2012-12-21 14:18:59+00:00, ,282128033106755584,en,0,0,0,0,Twitter Web Client,eur/usd ready to correct and usd/chf ready to jump higher.
252571367,rioseco751,False,715,0,14046,34,2012-12-21 14:10:33+00:00, ,282125912080789504,en,0,0,0,0,Twitter Web Client,"cac40 and dax look bearish
eur/usd bearish 
usd/chf bullish
risk off."
535435549,maxfischerman,False,34,30,2182,0,2012-12-21 13:55:46+00:00, ,282122189480792064,en,0,0,0,0,Twitter Web Client,It's time to get the sky and shoot down the mountain . #eur . usd
586537487,Trust_Capital,False,2014,1803,50949,36,2012-12-21 13:48:22+00:00, ,282120329978077184,en,0,0,0,0,Twitter Web Client,EUR/USD favored to reach and fail at 1.3486/1.3523 - Commerzbank
414259284,Tickmill,False,34147,125,25689,162,2012-12-21 11:21:54+00:00, ,282083467498500096,en,0,0,0,0,Twitter Web Client,#EUR/USD Large 1.3200 and 1.3250 expiries look to be having a magnetic effect. #USD #FX #li
773233016,bellofortrade,False,1054,1878,5032,6,2012-12-21 09:30:02+00:00, ,282055317955690496,en,0,0,0,0,Twitter for iPhone,EUR/USD has formed a Double Top pattern on the 1H chart. The pattern has 76% quality and 61% magnitude in the 123-bar period.
252571367,rioseco751,False,715,0,14046,34,2012-12-21 07:43:09+00:00, ,282028420496494593,en,0,0,0,0,Twitter for iPhone,"As we said eur/usd hit 13189 again. Still sides ways, And bigger dip correction toward 13140-13000 zone. This corrections takes a while."
358164374,chattychd,False,1288,428,30470,105,2012-12-21 06:49:58+00:00, ,282015035159613440,en,0,0,0,0,Twitter Web Client,"INR crosses 55 to USD, 73 to EUR and 60to CHF. Any statements, Govt of India?"
278937347,mosesharding,False,5905,52,64048,126,2012-12-21 03:10:02+00:00, ,281959688269078528,en,0,0,0,0,Mobile Web (M2),EUR/USD traded end-to-end of 1.3285-1.3310 res (hi 1.3295) and 1.3165-1.3190 sup (lo 1.3179) n looks weak for extn into 1.3140-1.3115 b4 up
85450895,forexwatcher,False,679,946,26267,52,2012-12-21 01:23:50+00:00, ,281932959777427456,en,0,0,0,0,Mobile Web (M2),"EUR/USD short from 1.3270 is looking golden.  Time for half off, and break even stop."
983612102,Offers4All1,False,7,33,187,0,2012-12-20 23:23:47+00:00, ,281902749531115522,en,0,0,1,0,Twitter Web Client,Hey #freeTrail Full of Honest and Proof EUR/USD Should Begin its #Down Move from Friday 22 December &amp; #HappyChristmas
23792255,TFMTrades,False,5545,621,21280,170,2012-12-20 22:51:34+00:00, ,281894642109263872,en,0,0,0,0,Twitter Web Client,"-FX Snapshot: 12.758 MXN, 2.069 BRL, 1.627 GBP, 1.324 EUR, and 84.406 JPY 

-Gold $1649 down $17.50 USD. Oil $89.94 up 0.43 cents USD"
