author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
33095128,Arlo_32,False,258,310,9564,12,2013-03-25 22:44:07+00:00, ,316319615661793281,en,0,0,0,0,iOS,"3/25-3/28
• EUR/USD under pressure
• Gold still flirts with $1600
• US stocks will be mixed due to economic data and more noise from Europe."
634443643,PhilipConnolly2,False,35,51,681,0,2013-03-25 22:40:23+00:00, ,316318675739230208,en,0,0,0,0,Twitter Web Client,@goldtradesignal Rite Il leave u b and await ur trade tweets thru night..have a good day &amp; thx again Nick. Luks like EUR/USD idea dead LOL
119838129,depsnitz,False,24,54,99,0,2013-03-25 21:45:38+00:00, ,316304897953910784,en,0,0,1,0,Twitter for Android,@BhavikFX Hi Bhavik.. Do you think it's right price to enter long again or wait for more pullback on both eur/JPY and usd /JPY
246040084,OPTIONVILLAIN,False,1821,5001,2793,29,2013-03-25 19:37:20+00:00, ,316272608163287041,en,0,0,1,0,Twitter for iPad,@Fxflow I'm long EUR/USD @1.2855 and long USD/JPY @ 93.99 looking for bounce to $calp...
38163409,apriori0x,False,2723,744,23727,126,2013-03-25 18:28:00+00:00, ,316255160508743681,en,0,0,1,0,Echofon,"EUR|USD Since the Feb 15 low, selling 23.6 Fibo (5X) from the 1.3710 high has been  a simple yet elegant and extremely effective strategy"
23675353,Varlagas,False,4536,4994,19564,24,2013-03-25 17:30:05+00:00, ,316240586678075392,en,0,0,1,0,Twitter for BlackBerry®,"After the initial euphoria for reaching a deal and averting an outright bankruptcy, money flows out of EUR, and into JPY, AUD, USD, silver"
29708582,FXDIRK,False,31581,3556,42566,503,2013-03-25 17:27:40+00:00, ,316239977128271873,en,0,0,1,1,Twitter for iPhone,"right now looks like called the low and caught the low &gt;&gt; Eur/Usd Long at 1,2829 got activated #EUR #FXDIRK"
1270634737,SorsTrade,False,17,27,535,0,2013-03-25 17:15:43+00:00, ,316236967895506944,en,0,0,0,0,LinkedIn,As expected this morning;the EUR/USD broke the support and here we are below last week´s lows right now trading at 1.2833 and counting
339433762,forexmentor_lct,False,557,0,8870,11,2013-03-25 17:05:25+00:00, ,316234377745014786,en,0,0,0,0,Twitter Web Client,"ADR's updated with notes, reversals, trades, and I am done today with the EUR/USD, maybe everything; Cyprus and speakers, final/wrap up next"
15127307,Draztek,False,1139,377,19784,36,2013-03-25 16:55:16+00:00, ,316231824709935104,en,0,0,0,1,TweetDeck,$SPX following $EUR/USD fairly closely today. It broke to lows about 10 mins ago RT @tlmontana: $SPY New Low. Watch 154.24 154.60 and 155.38
119838129,depsnitz,False,24,54,99,0,2013-03-25 16:48:07+00:00, ,316230023176663041,en,0,0,1,0,Twitter for Android,@BhavikFX my trade got stopped out.. Hindu god of pips is not with me! Eur/USD and usd/JPY also got stopped out
1599641,esad,False,855,1018,9446,43,2013-03-25 16:31:45+00:00, ,316225905569722369,en,0,0,1,0,Tweetbot for Mac,"@anlumo1 It’s the only reason I have my bank austria account :) Transfer cost are bit high, 40 usd on their side and ~20 eur on my side"
53784022,Cannobbio24,False,708,1737,30019,51,2013-03-25 16:27:46+00:00, ,316224902015361024,en,0,0,0,0,Twitter for iPhone,"""By 2015, we expect EUR/USD @ 1.10, USD/JPY @ 115 and AUD/USD @ 0.85... Most EM FX will weaken"" Deutsche Bank."
586537487,Trust_Capital,False,2014,1803,50949,36,2013-03-25 14:49:40+00:00, ,316200215919079424,en,0,0,0,0,Twitter Web Client,EUR/USD jumps to 1.3047 as Cyprus and EU agree on a draft deal
1270634737,SorsTrade,False,17,27,535,0,2013-03-25 13:40:01+00:00, ,316182684915351552,en,0,0,0,0,LinkedIn,EUR/USD broke the support and therefore most likely last week´s lows coming up
344803038,usxau,False,320,153,4254,12,2013-03-25 13:31:11+00:00, ,316180464723439616,en,0,0,1,0,Twitter for iPad,@IlyaSpivak so if the usd is no longer where does liquidity go? Neither GBP and EUR are really great currencies to get stuck into. Thanks
156058889,Trader_Dante,False,128291,0,59726,2457,2013-03-25 13:22:15+00:00, ,316178214085087232,en,0,0,0,0,TweetDeck,@niksunen It's a good setup but it's been very strong today (barely registered the sell off in EUR/USD and equities...
26434825,ShawnDBaldwin,False,1168,1899,966,36,2013-03-25 12:45:23+00:00, ,316168938897694721,en,0,0,0,0,Twitter SMS,Short positions in EUR and GBP against a long position in USD dominate the portfolio
29708582,FXDIRK,False,31581,3556,42566,503,2013-03-25 12:36:30+00:00, ,316166700221489152,en,0,0,0,0,Twitter Web Client,"FGBL around 144.25 so far &gt; EUR/USD back sub 1,2970 at 1,2958 and soon DAX coming back a bit #FXDIRK"
124118423,YolandaMogoere,False,889,559,18400,6,2013-03-25 12:35:01+00:00, ,316166328614539264,en,0,0,0,0,Twitter for BlackBerry®,"Just did on EUR/USD.☹ RT @DontTalkStocks: As long as a stock is acting right, and the market is right, do not be in a hurry to take a profit"
109277084,joebrusuelas,False,12462,4743,30512,619,2013-03-25 12:08:31+00:00, ,316159659901849601,en,0,0,1,1,Hootsuite,Watching EUR/USD give back gains as investors pick apart Cypriot bailout. Austerity shock and end of Cypriot business model. #EcoBrief
245721011,LAX_Vol,False,609,692,10772,23,2013-03-25 08:34:27+00:00, ,316105790090002432,en,0,0,1,0,Twitter for iPad,"Most of the bailout rally now faded... /ES +4 (56, traded 59.75) and EUR/USD nearly flat at sub 1.30.  We used to get a much bigger kick /x"
271399768,BMFNNews,False,1476,1524,99495,39,2013-03-25 08:27:34+00:00, ,316104057498517504,en,0,0,0,0,twitterfeed,"EUR/USD
Options: 1.2900/50 and 1.3000
Offers: 1.3050/75 and 1.3100
Bids: 1.2980 

GBP/USD
Options: 1.5000, 1.5100 and 1.5200
Offers: ..."
1178052661,GreenFX285,False,19,56,55,0,2013-03-25 07:52:30+00:00, ,316095231269412864,en,0,0,0,0,Twitter Web Client,"Levels to watch today Eur/Usd Option: 1.2900/50 and 1.3000, Offers 1.3050/75 and 1.3100   Bids: 1.2980,"
242810113,Analystrades,False,166,161,857,2,2013-03-25 07:51:50+00:00, ,316095064151564288,en,0,0,1,1,Twitter Web Client,EUR/USD just below 1.3 again and looks like may get a pop up here back to 1.3040
160237355,maxw3st,False,385,698,44794,21,2013-03-25 06:33:21+00:00, ,316075314340052992,en,0,0,0,0,MetroTwit,"@esanchez81 We need USD, EUR, and JPY/bitcoin pairs."
22411289,markets4traders,False,40,0,231,2,2013-03-25 05:38:05+00:00, ,316061406061535232,en,0,0,0,0,Twitter for Android,"We took our profits in Eur/Usd futures...
Now we watch and wait..."
606271298,Tiburonsmoke,False,140,93,3378,0,2013-03-25 04:22:34+00:00, ,316042399547793408,en,0,0,0,0,Twitter Web Client,"With #Cyprus held by the throat, you don't expect to see #gold in EUR step off the kerb while USD and GBP spike. What gives?"
559413664,henrybstobing,False,22,97,83,0,2013-03-25 02:48:28+00:00, ,316018717270085633,en,4,0,0,0,Twitter Web Client,"25 mar 2013
EUR/USD(BUY) at 1.2900 and GBP/USD(BUY) at1.5238"
38402800,Scofield_Fx,False,1864,2053,57239,68,2013-03-25 01:36:29+00:00, ,316000604633853952,en,0,0,0,0,TweetCaster for iOS,$EUR rose against most of its counterparts after an accord was reached; up 0.35% vs. $USD and 0.82% vs. $JPY.
1193469822,ITAGORA_trading,False,142,229,306,1,2013-03-25 01:23:55+00:00, ,315997438760599552,en,0,0,1,0,Twitter Web Client,"Weekly forecasts: DMP matrix places EUR, GBP in possible retracements versus USD, YEN and AUD; all this contingent on Cyprus crisis solution"
311775616,KedaiTrader,False,2023,216,49159,47,2013-03-25 00:23:14+00:00, ,315982168423796736,en,0,0,0,0,Facebook,$EUR rose against most of its counterparts after an accord was reached; up 0.35% vs. $USD and 0.82% vs. $JPY.
270492072,JacekWierzbicki,False,1329,1948,1363668,125,2013-03-25 00:09:34+00:00, ,315978732051509249,en,0,0,0,0,IFTTT,DailyFXTeam: $EUR rose against most of its counterparts after an accord was reached; up 0.35% vs. $USD and 0.82% vs. $JPY.
595144967,ChrisWeston_IG,False,12477,1869,19175,381,2013-03-24 23:51:23+00:00, ,315974153213714433,en,0,0,0,0,Twitter Web Client,"EUR/AUD hits (highs) 1.2477, EUR/JPY 123.75, EUR/USD 1.3048 and EUR/GBP 0.8554 after Cyprus deal agreed in principle #fx"
28366310,DailyFXTeam,False,146759,63,382410,2838,2013-03-24 23:49:35+00:00, ,315973703101992962,en,0,0,0,3,Twitter Web Client,$EUR rose against most of its counterparts after an accord was reached; up 0.35% vs. $USD and 0.82% vs. $JPY.
635708659,BaneCap,False,29,107,517,0,2013-03-23 16:45:45+00:00, ,315504652005294080,en,0,0,1,0,Twitter Web Client,"USD and EUR aren't so bad, are they? RT @dillion33843h @coinbase did you run out of money? Did you short sell our #Bitcoin? #transparency"
440322323,RenaissanceCece,False,43,118,4163,9,2013-03-22 22:35:26+00:00, ,315230265897279488,en,0,0,0,0,Twitter Web Client,@ICT_MHuddleston are we always suppose to inverse the eur and the gbp against the usd? How do you know which way it will fail?
154726606,Cycle_System,False,2409,330,64588,155,2013-03-22 20:13:33+00:00, ,315194557081989121,en,0,0,0,0,Twitter Web Client,"Folks every chart i posted today price hit the target and found resistance even  SPY,GBP/USD,EUR/USD EUR/JPY"
305494207,epiFX,False,594,806,56503,4,2013-03-22 19:23:06+00:00, ,315181862563762176,en,0,0,0,0,Twitter Web Client,EUR/USD will close the monday opening gap and then down down down...
1083581419,Folis_Forex,False,840,0,10209,9,2013-03-22 18:47:14+00:00, ,315172835582701568,en,0,0,0,2,Twitter Web Client,"Result of the week on demo account with eur/usd and eur/jpy: +3,46

Max Drawdown: 1,5"
154726606,Cycle_System,False,2409,330,64588,155,2013-03-22 17:07:36+00:00, ,315147763975335937,en,0,0,0,0,Twitter Web Client,$6E_F Folks what was the high on EUR/USD and where did our system have it as a daily target and resistance. Our system give us 1 level not 7
75290848,I_M_A_Trader,False,3666,174,113504,189,2013-03-22 16:25:57+00:00, ,315137280702574592,en,0,0,1,0,TweetDeck,"Not today my friend RT @Trader_Dante: EUR/USD still has another 85 pips to rally. And it will do so. I wonder what news will ""cause"" that?"
156058889,Trader_Dante,False,128291,0,59726,2457,2013-03-22 16:24:36+00:00, ,315136941597265920,en,0,0,2,0,TweetDeck,"EUR/USD still has another 85 pips to rally. And it will do so. I wonder what news will ""cause"" that?"
399321151,eyertek,False,144,950,924,5,2013-03-22 16:20:39+00:00, ,315135945877880832,en,0,0,0,0,Twitter for BlackBerry®,OMG What's going on in the currencies again? Things going on better in US► USD DOWN; nothing seems fine in EU and UK► EUR and GBP UP ...???
317197427,TomBellucci,False,19,184,18,0,2013-03-22 15:16:04+00:00, ,315119695160295425,en,0,0,1,0,Kubuntu Choqok,"@wallstreet1928 And how many are hoping for a gap close on EUR/USD because they bought the ramp up last Friday? Wait, is it Friday today...?"
252571367,rioseco751,False,713,0,14046,34,2013-03-22 15:01:20+00:00, ,315115988217643008,en,0,0,0,0,Twitter Web Client,"next week. we looking to enter in dips at eur/usd , gbp/usd , nzd/usd (50%fib last legs) and short usd/chf."
324947782,mgiulianico,False,375,36,3903,12,2013-03-22 14:32:39+00:00, ,315108766590828545,en,0,0,0,0,Twitter for BlackBerry®,Eur/Usd @ 1.2986 stay tuned and wach the weekend risks
414259284,Tickmill,False,34128,125,25710,162,2013-03-22 14:19:56+00:00, ,315105569100943360,en,0,0,0,0,Twitter Web Client,"#EUR/USD stops at 1.3010, more at 1.3020. Pair just burst through 200HMA and Sell Orders at 1.2970-80"
90005432,FXtradingMentor,False,1942,533,115954,131,2013-03-22 13:42:04+00:00, ,315096036932722690,en,0,0,0,0,Hootsuite,"Along these lines, we expect rallies in the EUR/USD and other major currencies to remain limited until there is a resolution."
22550877,CJOLars,False,1785,1140,125129,133,2013-03-22 13:42:03+00:00, ,315096033128488961,en,0,0,0,0,Hootsuite,"Along these lines, we expect rallies in the EUR/USD and other major currencies to remain limited until there is a resolution."
202284255,MarketStalker66,False,99,319,895,4,2013-03-22 13:14:54+00:00, ,315089203673317377,en,0,0,0,0,Twitter Web Client,"Goodbye EUR forever- hello more AUD, CAD, SGD, HKD and to lesser extent USD, CHF and Nordics in that order, also phys GLD, SLV"
91571187,Jason_Dude,False,419,457,9253,9,2013-03-22 13:13:54+00:00, ,315088950039552000,en,0,0,0,0,Twitter for iPhone,"@cato9lives I do love a bit of NZD/CHF or AUD/CAD action. Don't trade EUR/USD that often, but GBP and AUD my specialties I guess"
119838129,depsnitz,False,24,54,99,0,2013-03-22 12:43:17+00:00, ,315081247519043584,en,0,0,1,0,Twitter for Android,@Bhavik_Joshi I have on eur/JPY and usd/JPY.. Long on both of them
351843146,candidechandler,False,114,105,455,0,2013-03-22 11:35:16+00:00, ,315064126852440065,en,0,0,0,0,Twitter for iPhone,"#eur/usd is completely ridiculous, there's no logic to its direction today, #Cyprus needs to crash and burn, sorry! #ballsdeep #short 📉📉📉🙏"
95953253,PasiHavia,False,3604,535,9229,58,2013-03-22 11:25:24+00:00, ,315061644340375553,en,0,0,0,0,Twitter Web Client,And there goes EUR/USD
372227768,JDLemche,False,53,121,61,0,2013-03-22 11:04:33+00:00, ,315056397521920002,en,2,0,0,0,Twitter Web Client,Tense situation in Cyprus and weak IFO figs doesn't seem to effect the EUR so far. EUR/USD back above 200 DMA - key supp at 1.2875 #EURUSD
773233016,bellofortrade,False,1054,1878,5034,6,2013-03-22 10:31:17+00:00, ,315048026420936705,en,0,0,0,0,Twitter for iPhone,"EUR/USD
""The downward pressure on the pair is likely to increase as we head into the weekend and the 1.2850 support line may tested."""
120423544,bthumainetrade,False,4,11,2744,0,2013-03-22 08:44:11+00:00, ,315021074913964032,en,0,0,0,0,TweetDeck,"The eur/usd PA is ominous, and I still like this as a giant compression down, which will snap back so hard that it will bite everyone."
23211800,joner76,False,818,1889,266,7,2013-03-22 07:57:10+00:00, ,315009242379743232,en,0,0,0,0,Twitter for iPhone,EUR/USD 1.2845? If Cyprus banks fail to get a deal? I've set my order lets wait and see
243841016,Mr_HKhan,False,300,1942,4995,5,2013-03-22 07:51:06+00:00, ,315007713404928001,en,0,0,0,0,Twitter for Android,"very little movement on both eur/usd, gold ans indexes. today will most likely be difficult to trade as its friday and cyprus rumours."
