author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
344794888,toptradingbours,False,556,0,1345,3,2013-04-25 23:30:06+00:00, ,327565210493808641,en,0,0,0,0,Twitter Web Client,+3800 Pips Profits Thursday #result in GOLD And +30 Pips Profits in EUR/USD Were &gt;  toptradingbourse@hotmail.com we give   #realFreeTail
940434013,Jorgebeltp,False,300,223,12812,28,2013-04-25 23:09:38+00:00, ,327560058743427072,en,0,0,0,0,Twitter for BlackBerry®,Pairs that i`m going to trade EUR/JPY and USD/JPY
344794888,toptradingbours,False,556,0,1345,3,2013-04-25 22:36:12+00:00, ,327551645825249280,en,0,0,0,0,Twitter Web Client,+3800 Pips Profits Thursday #result in GOLD And +30 Pips Profits in EUR/USD Were &gt;&gt; toptradingbourse@hotmail.com we give   #realFreeTail
790155025,Geo_BhakkarPK,False,16780,57,35661,4,2013-04-25 18:36:58+00:00, ,327491440118747137,en,0,0,0,0,Twitter SMS,"Foriegn Rates:
USD:
98.40
GBP:
150.34
EUR:
128.07
JPY:
0.98
% M.NADEEM %

Follow Public_Newspk and send to 4O4O4.
Owner M.T.A
O315289556O"
1235113842,Geo_Digital,False,664,1,4794,0,2013-04-25 18:34:04+00:00, ,327490709173202944,en,0,0,0,0,Twitter SMS,"Foriegn Rates:
USD:
98.40
GBP:
150.34
EUR:
128.07
JPY:
0.98
% M.NADEEM %
Follow Public_Newspk and send to 4O4O4.
Owner M.T.A
O315289556O"
211506653,JupaFX,False,350,285,26141,24,2013-04-25 14:25:26+00:00, ,327428138126700545,en,0,0,0,0,TweetDeck,"EUR/USD continues to weaken following recent
think tank report and Goldman rate call for the
ECB to cut rates next Thursday..."
104667619,CVecchioFX,False,53005,1268,34491,1280,2013-04-25 13:20:16+00:00, ,327411741824802816,en,1,0,2,0,TweetDeck,"I care about this Reinhart &amp; Rogoff debate because it has striking fiscal policy implications in Europe and US; and thus, on EUR and USD."
760876225,BPSFX,False,32,179,135,0,2013-04-25 12:27:13+00:00, ,327398388335247360,en,0,0,0,0,Twitter Web Client,"XAU/USD, EUR/USD and GBP/USD are all up!!! #spotgoldtrading #fxtrading"
456545676,MaximusInvest,False,204,262,4998,6,2013-04-25 11:09:54+00:00, ,327378931688808450,en,0,0,0,0,Twitter Web Client,Here comes the next wave of USD selling. EUR and GBP both to new highs.
31108229,GoldCore,False,27256,16463,71108,596,2013-04-25 10:49:11+00:00, ,327373717502033920,en,0,0,0,1,Twitter Web Client,"Today’s AM Fix: USD 1,446.50, EUR 1,107.07 and GBP 937.64/oz
Yesterday’s AM Fix: USD 1,424.50, EUR 1,095.52 and GBP 932.63/oz"
940434013,Jorgebeltp,False,300,223,12812,28,2013-04-25 08:53:40+00:00, ,327344647225614336,en,0,0,0,0,Twitter Web Client,"UK GDP. EUR/JPY, USD/JPY, DOWN AND UP"
1188048668,PrimeFXltd,False,713,1598,15658,12,2013-04-25 08:40:12+00:00, ,327341256973893633,en,0,0,0,0,Twitter Web Client,UK DATA: Q1 GDP up 0.3% Q/Q; up 0.6% y/y GBP up by 100 points vs EUR and USD.
378533843,NUCurrencies,False,827,2022,1291,14,2013-04-25 08:33:42+00:00, ,327339623367966720,en,0,0,0,0,Twitter Web Client,#GBP Prelim GDP q/q just posted 0.3% GBP/EUR and GBP/USD rocketed 1 cent each!
278937347,mosesharding,False,5905,52,64084,127,2013-04-25 08:00:37+00:00, ,327331295678042113,en,0,0,0,0,Twitter Web Client,Watch EUR/USD at 1.2900/1.2950-1.3100/1.3150 and USD/JPY at 98.40/98.65-99.65/99.90
38402800,Scofield_Fx,False,1865,2057,57239,68,2013-04-25 06:15:35+00:00, ,327304864067641345,en,0,0,0,0,TweetDeck,"ZAR gains helped by USD and EUR, a rebound in gold, and buying of local bonds. USD/ZAR broke numerous support levels to trade around 9.10."
259604418,RMBCIB,False,14257,247,21478,127,2013-04-25 06:15:02+00:00, ,327304724682526720,en,0,0,0,1,Ensight,"ZAR gains helped by USD and EUR, a rebound in gold, and buying of local bonds. USD/ZAR broke numerous support levels to trade around 9.10."
1376464746,bmclannahan,False,6671,2074,11590,281,2013-04-25 06:02:21+00:00, ,327301533014294528,en,0,0,0,1,Twitter Web Client,"all eyes on FX forecasts from Japan Inc. Nintendo is looking at 90/USD and 120/EUR for the year ahead; more cautious than Canon, at 95/125"
1328216761,TheScalpList,False,8,33,137,1,2013-04-25 03:02:20+00:00, ,327256232815636481,en,0,0,0,0,Twitter Web Client,"After Abe talks down 44Trln Yen bond issuance cap, EUR/JPY, AUD/JPY and USD/JPY have caught supportive bids. EUR/USD higher to 1.3050 level."
1082361577,MarketPriceWalk,False,30,6,1614,0,2013-04-25 02:56:06+00:00, ,327254662178799616,en,0,0,0,0,Twitter Web Client,"EUR is still about to diffise Risk downward, and EUR/USD also looks follow it..."
924794377,cfi_cy,False,10450,7,13350,0,2013-04-24 15:12:24+00:00, ,327077572649312256,en,0,0,0,0,Twitter Web Client,"EUR/USD Prices are testing support at 1.2973, the intersection of the 23.6% Fibonacci expansion and a formerly broken falling trend line."
890585634,FrankKsen,False,1330,1788,2270,8,2013-04-24 14:53:49+00:00, ,327072894737842177,en,0,0,0,0,Twitter Web Client,"Successful Trades on Apr 24, 2013 According to the analysis of the EUR/JPY and AUD/USD trader profited on a binary options platform."
1205365428,gbxbridge,False,5,0,53,0,2013-04-24 13:10:45+00:00, ,327046957405192193,en,0,0,0,0,Twitter Web Client,JPY battling back in North America; are options accounts protecting 100 in USD/JPY and 130 in EUR/JPY?
17774701,julkinen,False,2161,312,31073,36,2013-04-24 12:13:07+00:00, ,327032452189130754,en,0,0,0,0,Twitter Web Client,"Filled up today at 1,509 eur/l, which translates to 7,43 usd/gallon. This is a two-year low if memory serves, and for a limited time only."
426098567,actioneconomics,False,911,194,12363,27,2013-04-24 11:37:12+00:00, ,327023412889399296,en,0,0,0,0,Twitter Web Client,USD weighed by Asian CB reserve management. EUR and AUD benefit. Cable supported by divi payment. CHF still weighed by SNB talk.
