author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
282462935,thetrinitycode,False,93,126,862,1,2012-07-25 20:46:33+00:00, ,228229774395445248,en,0,0,0,0,Twitter Web Client,"A raft of selections tonight, USD/CAD, EUR/GBP, and  AUD/USD. Remember your money management."
170707174,DCBorthwick,False,11579,924,56801,273,2012-07-25 18:20:18+00:00, ,228192970774548482,en,0,0,0,0,Twitter for Android,"200 mma keeping a floor on EUR/USD, Italy downgrade and EUR/USD rallies. With UK downgrade coming, #EUR/GBP may squeeze higher..."
101250360,RayRay687,False,44,103,1005,1,2012-07-25 17:26:51+00:00, ,228179520132362242,en,0,0,0,0,Twitter for iPhone,Fresh shorts issued on EUR/USd and aud/usd...
229179832,rondoinvest,False,173,233,4730,0,2012-07-25 14:41:11+00:00, ,228137827953676289,en,0,0,0,0,Twitter Web Client,eur/jpy and eur/usd: playing correction with sl about 94.70 an 1.209
555580915,DarrenTighe1,False,10,0,51,1,2012-07-25 14:11:22+00:00, ,228130325564375042,en,0,0,0,0,Twitter Web Client,revised eur/usd goal to reach 1.221 instead of 1.225 due to a recalculation of technical analysis and moved stop to break even
200343706,JPClaverie,False,207,282,1091,11,2012-07-25 12:34:16+00:00, ,228105887980605440,en,0,0,0,0,Twitter Web Client,had a long trade on the eur/usd this morning and made 2%
386075367,GaryEnder,False,62,125,143,1,2012-07-25 12:20:02+00:00, ,228102307907268608,en,0,0,0,0,Twitter Web Client,The EUR/USD is up against resistance here.  There is a bearish gap and the lows of July 17th. Should see 2300 if it breaks this level.
53206267,mellocampello,False,657,747,23067,47,2012-07-25 11:59:35+00:00, ,228097160451858432,en,0,0,0,0,Twitter Web Client,"#EUR/USD on the rise!! Cant believe the movement is covered and sustainable. From 1,2030 to 1,2160!? Prepare for another disappointment!!"
383188100,FXspacetrader,False,900,299,38940,26,2012-07-25 11:12:02+00:00, ,228085193079152640,en,0,0,0,0,Twitter Web Client,eur/usd momentum remained in tact and 12120 new support
435609120,LuigiBissatini,False,42,0,2251,2,2012-07-25 11:00:28+00:00, ,228082282710306816,en,0,0,0,0,Twitter Web Client,"make us looking towards a move back into 1,23$ EUR/USD and in general upside on all markets now as next (undergoing) move"
