author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
969796122,OurWittgenstein,False,0,1,809,0,2012-11-25 20:21:53+00:00, ,272797276211146752,en,0,0,0,0,erased1693945,UBS Wealthy Clients and Hedge Funds Move into Shorts EUR/CHF http://t.co/uGVIQ5BG
969796122,OurWittgenstein,False,0,1,809,0,2012-11-25 18:50:53+00:00, ,272774375701364736,en,0,0,0,0,erased1693945,UBS Wealthy Clients and Hedge Funds Move into Shorts EUR/CHF http://t.co/uGVIQ5BG
969796122,OurWittgenstein,False,0,1,809,0,2012-11-25 17:09:05+00:00, ,272748756313714689,en,0,0,0,0,erased1693945,UBS Wealthy Clients and Hedge Funds Move into Shorts EUR/CHF http://t.co/uGVIQ5BG
969796122,OurWittgenstein,False,0,1,809,0,2012-11-25 15:08:56+00:00, ,272718518200446976,en,0,0,0,0,erased1693945,UBS Wealthy Clients and Hedge Funds Move into Shorts EUR/CHF http://t.co/uGVIQ5BG
969796122,OurWittgenstein,False,0,1,809,0,2012-11-25 14:05:53+00:00, ,272702651769176065,en,0,0,0,0,erased1693945,UBS Wealthy Clients and Hedge Funds Move into Shorts EUR/CHF http://t.co/uGVIQ5BG
969796122,OurWittgenstein,False,0,1,809,0,2012-11-25 12:47:52+00:00, ,272683019041644544,en,0,0,0,0,erased1693945,UBS Wealthy Clients and Hedge Funds Move into Shorts EUR/CHF http://t.co/uGVIQ5BG
623144940,TweetTicks,False,89,214,14787,2,2012-11-25 09:12:42+00:00, ,272628868429516800,en,0,0,0,0,TweetTicks.com,$EURCHF realtime chart http://t.co/sTM0pJrj build your own #TechnicalAnalysis and share it! #FX #FOREX
226118436,forexcount,False,134,70,695,4,2012-11-24 22:08:40+00:00, ,272461762593439744,en,0,0,0,0,Facebook,"New week ahead with over 20 new forex and binary option events on the USD, GBP, EUR and CHF... http://t.co/GN158boe"
196586285,Fcs_______,False,261,50,109092,43,2012-11-24 20:10:51+00:00, ,272432112097955840,en,0,0,0,0,twitterfeed,EUR/CHF Weekly Outlook: EUR/CHF stayed in tight range last week and outlook remains unchanged. The corrective fa... http://t.co/0QDi65BJ
129181465,COLLICAFeed,False,37,0,7920,0,2012-11-24 10:23:56+00:00, ,272284407971340288,en,0,0,0,0,twitterfeed,EUR/CHF Weekly Outlook: EUR/CHF stayed in tight range last week and outlook remains unchanged. The corrective fa... http://t.co/MBvPwfrg
