author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
271399768,BMFNNews,False,1478,1524,99495,39,2012-10-25 21:49:34+00:00, ,261585319504265218,en,0,0,0,0,dlvr.it,"Rumors and facts hurt the EUR/USD, back to 10-day lows"
282136529,zhanusic,False,2563,2371,39807,21,2012-10-25 17:34:59+00:00, ,261521248574648321,en,0,0,0,0,twitterfeed,"Daily Summary on USD, EUR, JPY, GBP, AUD, CAD and NZD"
435609120,LuigiBissatini,False,42,0,2251,2,2012-10-25 16:57:39+00:00, ,261511853916684288,en,0,0,0,0,Twitter Web Client,"expect a move back from where S&amp;P and DJ started the day, also EUR/USD should move back into 1,3025/30 area THERE will open SHORTs"
33457888,anyoption,False,6069,618,48061,78,2012-10-25 14:11:23+00:00, ,261470013888819200,en,0,0,0,0,Hootsuite,"Goldman note from this morning says med-term, reduced EUR risk #premium, US deficits, Asia surpluses and risk correlations = USD bearish"
383188100,FXspacetrader,False,903,302,39655,26,2012-10-25 12:52:10+00:00, ,261450077514649601,en,0,0,0,0,Twitter Web Client,eur/usd see resistance still at 13010 staying short from 13021 and 12890 is target
17023570,willdymott,False,545,448,12531,45,2012-10-25 12:17:43+00:00, ,261441407091355649,en,0,0,0,0,Hootsuite,"@mattycurry we take GBP, EUR, USD, DKK, SEK and YEN bot no gift vouchers. When we do they will be in all currencies"
127835834,pipaccumulator,False,3443,82,11889,47,2012-10-25 11:01:42+00:00, ,261422277466419200,en,0,0,0,0,Twitter Web Client,#2 - the data release and the cross rate effect of the GBP/USD on the EUR/GBP. Why didn't he gaff 30 pips earlier then I would have no loss!
68402695,currencymatters,False,430,458,690,7,2012-10-25 10:55:04+00:00, ,261420608590589952,en,0,0,0,0,Twitter Web Client,GBP/EUR and GBP/USD both gain 50 pips as UK GDP Q3 surpasses expectations at 1%
572550519,AlexUbot,False,1021,162,22996,239,2012-10-25 10:50:52+00:00, ,261419552733290496,en,0,0,0,0,Twitter Web Client,"Conclusion ? buy GBP sell JPY (rumors about new QE, sell EUR and moderatly sell USD"
414259284,Tickmill,False,34145,125,25673,162,2012-10-25 10:26:46+00:00, ,261413486616276992,en,0,0,0,0,Twitter Web Client,#EUR/USD ACBs fade the rally and their influence looks a significant factor in a likely top.1.3 expiries may draw price action in short term
122113035,escape_currency,False,122,253,322,1,2012-10-25 08:55:03+00:00, ,261390406124699648,en,0,0,0,0,LinkedIn,"Sterling up on the good data, against the USD, EUR, AUD,CHF and JPY amongst others. Contact me for full updates 08000 321 109"
127759625,maxmckegg_TRL,False,1113,177,4723,74,2012-10-25 08:43:39+00:00, ,261387537417904128,en,0,0,0,0,TweetDeck,"Today's recommended trade is NZD/USD. For analysis of this set up (plus EUR, GBP, JPY, CHF and AUD) email me at TRL@clear.net.nz"
166718703,SatfxVfx,False,301,248,1184,16,2012-10-25 08:35:16+00:00, ,261385425929777152,en,0,0,0,1,Twitter Web Client,Sterling up against USD and EUR following better than expected UK #GDP figures
308512484,Tarek_Elzeyadi,False,468,2026,22307,10,2012-10-25 07:45:41+00:00, ,261372947053305856,en,0,0,0,0,Twitter Web Client,My short term target for #Eur/Usd is 1.3070.Remember it is just my bet and the probability for being wrong is high.
151848500,TomMcForex,False,1526,277,13727,48,2012-10-25 07:35:23+00:00, ,261370357209001985,en,0,0,0,0,TweetDeck,Risk working its stuff this morning. 1.30 very key level for eur/usd. Hold above and 1.3050 will be target initially for bulls.
426722004,RiskR3ward,False,13619,427,25703,309,2012-10-25 06:53:15+00:00, ,261359751819038720,en,0,0,3,0,Twitter Web Client,My view on the markets are that we got a reversal in EUR/USD and GBP/USD today - I expect USD to weaken further today.
296807385,ForexTime_blog,False,134,13,905,9,2012-10-25 05:56:18+00:00, ,261345421811671040,en,0,0,0,0,Twitter Web Client,"European session, October, 25:
EUR\USD - resist. 1,2995-1,30;
GBP\USD - target 1,6110;
AUD\USD - max 1,03715;
USD\CHF - 0,9289 and 0,9270."
232743364,capt_n3m0,False,4530,135,42121,248,2012-10-25 03:33:26+00:00, ,261309468145496066,en,0,0,0,1,Twitter Web Client,The EUR/USD has rebounded and nearly made up all of today's losses. #bullish
17291000,jonemo,False,1750,475,15288,100,2012-10-25 00:59:18+00:00, ,261270676508389376,en,0,0,0,0,Twitter Web Client,"On @imaterialise all pricing is in EUR. Until you set your billing address to Germany, then it's USD. Hit cancel and lose your cart. Doh. :("
