author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
11110152,forexnews,False,565,435,131706,20,2012-09-25 16:29:59+00:00, ,250633257840934913,en,0,0,0,0,twitterfeed,SNB Chairman Jordan expects CHF to depreciate over time: ... and showed his determination in defending the EUR/C... http://t.co/izDIIUIY
23108103,mariusghisea,False,2030,743,16554,45,2012-09-25 13:33:18+00:00, ,250588790475878400,en,0,0,0,0,Twitter Web Client,"I opened again sell EUR/USD order 4, this time at 1.2945, and buy USD/CHF order 3 again, this time at 0.9344"
113412704,sabin1004,False,87,52,11971,3,2012-09-25 11:06:59+00:00, ,250551972158124032,en,0,0,0,0,twitterfeed,"Forex News EUR/AUD Turns Bearish Sept. 25, 2012: Yesterday I wrote my analysis on the AUD/CHF, and today we have... http://t.co/27YCSpKp"
623144940,TweetTicks,False,89,214,14787,2,2012-09-25 09:04:38+00:00, ,250521181185261568,en,0,0,0,0,TweetTicks.com,"#FOREX $EURAUD Yesterday I wrote my analysis on the AUD/CHF, and today we have its mirror image... http://t.co/76ofVUg7"
94846677,forextavern,False,261,406,142918,7,2012-09-24 17:17:25+00:00, ,250282803365834752,en,0,0,0,0,twitterfeed,#forex EUR/CHF moving more than EUR/USD: What’s next? Dogs and cats living together? EUR/USD has been nearly com... http://t.co/iGDWozfV
11110152,forexnews,False,565,435,131706,20,2012-09-24 16:21:09+00:00, ,250268646188920832,en,0,0,0,0,twitterfeed,"EUR/CHF tests support at 1.2085: High-Risk Warning Forex, Futures, and Options trading has large potential rewar... http://t.co/CcSWWuEc"
187265434,393476480020,False,476,1281,4864,5,2012-09-24 11:53:16+00:00, ,250201230079574016,en,0,0,0,0,Twitter Web Client,"@waltervannelli Long EUR/USD squared at 1.2928 with +19 pips and short USD/CHF suared at 0.9354 with +13 pips, with +32 pips, £16 profit..."
187265434,393476480020,False,476,1281,4864,5,2012-09-24 09:54:13+00:00, ,250171269868298241,en,0,0,0,0,Twitter Web Client,@waltervannelli Long now with EUR/USD from 1.2909 and AUD/USD from 1.0407; Short now with USD/CHF from 0.9367
27092508,Swissquote,False,26108,172,15228,198,2012-09-24 09:00:08+00:00, ,250157660467511296,en,0,0,0,0,twitterfeed,European discord kills risk: G10 Advancers and Decliners vs USDJPY0.12GBP-0.08 EUR-0.35 CHF-0.37 Events disturbi... http://t.co/YlDkXo9U
23793712,acm_forex,False,1197,1,3958,18,2012-09-24 09:00:08+00:00, ,250157660383617025,en,0,0,0,0,twitterfeed,Forex: European discord kills risk: G10 Advancers and Decliners vs USDJPY0.12GBP-0.08 EUR-0.35 CHF-0.3... http://t.co/aAOE64us ACM Forex
