author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
17771923,deanerr,False,266,76,10495,17,2012-02-25 18:14:58+00:00, ,173471061193662464,en,0,0,0,0,Twitter for iPhone,#oil has hit highs in the #eur and #gbp is the #usd next??? That would mean about $160 oil ...
14706388,dominicad,False,6394,1527,8740,400,2012-02-25 17:19:18+00:00, ,173457051912126464,en,0,0,1,0,TweetDeck,"Working on expense report from latest travel.  Sorting out receipts in USD, EUR and HUF forints.  Taking forever!"
25488729,Francesc_Forex,False,32095,391,148422,728,2012-02-25 17:05:20+00:00, ,173453536472989696,en,0,0,0,1,Twitter for iPhone,"UBS: We remain cautious about the resilence of EUR, GBP and AUD Vs USD as currency markets have priced in much good news at these levels."
36045940,jamielesinski,False,986,94,11209,40,2012-02-24 23:38:25+00:00, ,173190071569223680,en,0,0,0,0,Twitter for iPhone,The soap opera continues - GBP Plc. Isn't the focus as EUR and USD fight the good fight.
229704024,AkiTheBehemoth,False,214,1253,2252,11,2012-02-24 22:21:36+00:00, ,173170741192310784,en,0,0,0,0,Twitter for Android,"@zerohedge you said jp morgan will be wrong on eur/usd, but they got it this time, as ms and citi did not"
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-02-24 22:18:19+00:00, ,173169914964746241,en,1,0,0,0,TweetDeck,Gap guesses- MINOR USD GAP UP... looking for AUD/USD to trade down to 1.0680 and hols support there... EUR/USD to 1.3380... BUY THE DIPS
170707174,DCBorthwick,False,11599,924,56834,271,2012-02-24 20:43:45+00:00, ,173146116173471744,en,0,0,0,0,TweetDeck,"@trish_regan Re: Tweet your trade, my favorite trade is Long EUR/USD, Long Gold and Long CAD/JPY"
14881877,dansumption,False,5994,6561,166621,265,2012-02-24 20:04:23+00:00, ,173136210632519681,en,0,0,1,0,Twitter Web Client,"@ellyoracle Thing is, there was a sign giving prices in USD, HKD, EUR & GDP, so I gave him the 30p and he said ""no, it's free""."
435609120,LuigiBissatini,False,42,0,2251,2,2012-02-24 19:33:10+00:00, ,173128352071303168,en,0,0,0,0,Twitter Web Client,"@DanielHusseyJr There is something I don't like both in US stock and EUR/USD, and AUD/USD is lacking strenght, usually it is the opposite"
271979861,Amahesh777,False,129,425,2959,4,2012-02-24 19:07:34+00:00, ,173121910157213696,en,0,0,0,0,Twitter Web Client,"@jordanclindsey Jordan did you get my email? 
I am still long EUR/USD. I am hoping 137.5 and I will bail out."
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-02-24 19:05:37+00:00, ,173121417498464257,en,0,0,0,0,TweetDeck,what USD and JPY crosses are more favorable to trade.... ie EUR/USD or AUD/USD long from a EUR/AUD analysis etc...
67013704,DanielHusseyJr,False,3737,199,59119,142,2012-02-24 18:59:14+00:00, ,173119813206548480,en,0,0,0,0,TweetDeck,"EUR/USD closes above 1.3450, and there is a good chance we will gap UP to 1.35"
