author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
392760066,windsorchinese,False,162,1,28852,30,2013-07-25 18:04:30+00:00, ,360460565207990273,en,0,0,0,0,Facebook,EUR/USD pushed through the 1.3240 resistance zone and stretched to a fresh daily high of 1.3252
42409791,windsorbrokers,False,6218,934,65937,90,2013-07-25 18:04:27+00:00, ,360460550808932354,en,0,0,0,0,Facebook,EUR/USD pushed through the 1.3240 resistance zone and stretched to a fresh daily high of 1.3252
392757478,windsorrussian,False,197,1,29452,34,2013-07-25 18:04:22+00:00, ,360460532811186177,en,0,0,1,0,Facebook,EUR/USD pushed through the 1.3240 resistance zone and stretched to a fresh daily high of 1.3252
115508768,atliveanner,False,479,604,2697,20,2013-07-25 13:39:42+00:00, ,360393927628562432,en,0,0,1,0,Twitter Web Client,"I'm long the JPY from start of this week against AUD, USD, NZD, EUR and CAD. LT positions so small overall. Alot of potiential, no signs yet"
28965376,NileshB1981,False,168,118,4111,0,2013-07-25 13:34:05+00:00, ,360392511992233985,en,0,0,0,0,Twitter for iPhone,"@sushilkedia @7Rajan8 sir, GBP and EUR generally moves in the same direction against the USD. &amp; EUR is just not breaking down"
343805874,tradvnam,False,37,6,305,0,2013-07-25 13:31:02+00:00, ,360391747341258752,en,0,0,0,0,Twitter for Android,"The last days for Eur/usd being above level 1.3200.
bye and see at 1.0000 soon!"
65404938,carlayoub,False,87,205,1435,1,2013-07-25 13:19:06+00:00, ,360388742307000322,en,0,0,0,0,Twitter Web Client,"$KIWI advances across the board, intraday gains +1.43% against $USD, +1.25% against $AUD, +.81% against $JPY and +1.24% against $EUR"
386481292,LSilverspar,False,511,351,21096,14,2013-07-25 12:41:06+00:00, ,360379180841570304,en,0,0,0,0,Twitter Web Client,The entire EUR/USD dip from this morning...totally erased and than some.
522522588,RONYJAHID,False,15,113,646,2,2013-07-25 10:16:34+00:00, ,360342805081636865,en,0,0,2,0,Twitter for iPhone,"@alaidiPremiumFX if I go with EUR/GBP my portfolio wouldn't be changed;
Cause == long EUR/GBP short EUR/USD and LONG GBP/USD (1 BUY 1 SHORT)"
1326966553,fleetforex,False,156,150,1347,0,2013-07-25 09:04:08+00:00, ,360324576934244352,en,0,0,0,0,Hootsuite,EUR/USD gunned for stops below 1.3200 but couldn't find any traction and has rebounded to 1.3225.
1150879982,CrossbarFX,False,246,370,869,10,2013-07-25 08:20:37+00:00, ,360313627988856833,en,0,0,0,0,TweetDeck,GBP already rallied a touch to GBP/EUR 1.1639 (mid) and 1.5376 GBP/USD. EUR/USD 1.3208. Will GDP do anything?...only if it is down...
36045940,jamielesinski,False,985,94,11208,40,2013-07-25 08:20:37+00:00, ,360313624977346560,en,0,0,0,0,TweetDeck,GBP already rallied a touch to GBP/EUR 1.1639 (mid) and 1.5376 GBP/USD. EUR/USD 1.3208. Will GDP do anything?...only if it is down...
760883833,petergo99037185,False,234,40,304257,2,2013-07-25 07:10:03+00:00, ,360295868399759360,en,0,0,0,0,Twitter Web Client,"$USD 82.17 -0.10, Minus is good for $OIL, Metals llke $GLD and $SLV, &amp; Stocks, it shud help EUR.USD relationship this morning, $/YEN is -.37"
152644285,maycagdas,False,67,114,910,0,2013-07-25 06:55:03+00:00, ,360292094469877760,en,0,0,0,0,Twitter Web Client,#EURUSD $EURUSD Every rising is a selling opportunity for EUR cos of next week FOMC and ECB. Next 5 months USD will get strongest period +
1130474064,CurrenciesGuySA,False,359,804,937,7,2013-07-25 06:47:40+00:00, ,360290233125847040,en,0,0,0,0,Twitter Web Client,ZAR downtrend interrupted by positive US figures and improved Euro sentiment USD / ZAR  9.7641 GBP / ZAR  14.9913 EUR / ZAR  12.9003
1512185616,anikbabu279,False,21,42,19874,0,2013-07-25 06:32:32+00:00, ,360286427805777921,en,0,0,0,0,Twitter Web Client,"NZD, JPY and GBP are the strongest performers  so far today, while USD and AUD are weaker and CHF and EUR are mixed ^"
20243744,FOREXcom,False,203864,124,46855,2281,2013-07-25 06:26:16+00:00, ,360284847740157953,en,0,0,0,3,Twitter Web Client,"#FX: NZD, JPY and GBP are the strongest performers  so far today, while USD and AUD are weaker and CHF and EUR are mixed ^KB"
106520053,pratheepthavara,False,323,210,501,3,2013-07-25 06:06:09+00:00, ,360279786070872064,en,0,0,0,0,Twitter Web Client,Today on news : German Ifo Business Climate(#EUR) and Unemployment Claims (#USD)
1068446154,BForecaster,False,92,171,612,0,2013-07-25 05:01:35+00:00, ,360263538335420419,en,0,0,0,0,Hootsuite,"News to trade today: Preliminary Gross Domestic Product (QoQ) (GBP), German Ifo Business Climate (EUR) and Unemployment Claims (USD)...."
