,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
0,"3/25-3/28
• EUR/USD under pressure
• Gold still flirts with $1600
• US stocks will be mixed due to economic data and more noise from Europe.",-0.125,0.375,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,@goldtradesignal Rite Il leave u b and await ur trade tweets thru night..have a good day &amp; thx again Nick. Luks like EUR/USD idea dead LOL,0.43333333333333335,0.5666666666666667,"{'neg': 0.151, 'neu': 0.423, 'pos': 0.426, 'compound': 0.7003}","{'neg': 0.151, 'neu': 0.423, 'pos': 0.426, 'compound': 0.7003}"
2,@BhavikFX Hi Bhavik.. Do you think it's right price to enter long again or wait for more pullback on both eur/JPY and usd /JPY,0.11785714285714285,0.46785714285714286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3,@Fxflow I'm long EUR/USD @1.2855 and long USD/JPY @ 93.99 looking for bounce to $calp...,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4,"EUR|USD Since the Feb 15 low, selling 23.6 Fibo (5X) from the 1.3710 high has been  a simple yet elegant and extremely effective strategy",0.08,0.41999999999999993,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}"
5,"After the initial euphoria for reaching a deal and averting an outright bankruptcy, money flows out of EUR, and into JPY, AUD, USD, silver",0.0,0.0,"{'neg': 0.094, 'neu': 0.608, 'pos': 0.298, 'compound': 0.5719}","{'neg': 0.094, 'neu': 0.608, 'pos': 0.298, 'compound': 0.5719}"
6,"right now looks like called the low and caught the low &gt;&gt; Eur/Usd Long at 1,2829 got activated #EUR #FXDIRK",0.05892857142857143,0.3839285714285714,"{'neg': 0.251, 'neu': 0.599, 'pos': 0.15, 'compound': -0.1779}","{'neg': 0.251, 'neu': 0.599, 'pos': 0.15, 'compound': -0.1779}"
7,As expected this morning;the EUR/USD broke the support and here we are below last week´s lows right now trading at 1.2833 and counting,0.09523809523809523,0.3007936507936508,"{'neg': 0.295, 'neu': 0.542, 'pos': 0.163, 'compound': -0.296}","{'neg': 0.295, 'neu': 0.542, 'pos': 0.163, 'compound': -0.296}"
8,"ADR's updated with notes, reversals, trades, and I am done today with the EUR/USD, maybe everything; Cyprus and speakers, final/wrap up next",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9,$SPX following $EUR/USD fairly closely today. It broke to lows about 10 mins ago RT @tlmontana: $SPY New Low. Watch 154.24 154.60 and 155.38,0.20909090909090908,0.48863636363636365,"{'neg': 0.314, 'neu': 0.583, 'pos': 0.103, 'compound': -0.5719}","{'neg': 0.314, 'neu': 0.583, 'pos': 0.103, 'compound': -0.5719}"
10,@BhavikFX my trade got stopped out.. Hindu god of pips is not with me! Eur/USD and usd/JPY also got stopped out,0.0,0.0,"{'neg': 0.303, 'neu': 0.552, 'pos': 0.145, 'compound': -0.3182}","{'neg': 0.303, 'neu': 0.552, 'pos': 0.145, 'compound': -0.3182}"
11,"@anlumo1 It’s the only reason I have my bank austria account :) Transfer cost are bit high, 40 usd on their side and ~20 eur on my side",0.16,0.5399999999999999,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12,"""By 2015, we expect EUR/USD @ 1.10, USD/JPY @ 115 and AUD/USD @ 0.85... Most EM FX will weaken"" Deutsche Bank.",0.0,0.0,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}","{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}"
13,EUR/USD jumps to 1.3047 as Cyprus and EU agree on a draft deal,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14,EUR/USD broke the support and therefore most likely last week´s lows coming up,0.0,0.18333333333333332,"{'neg': 0.325, 'neu': 0.331, 'pos': 0.344, 'compound': 0.0772}","{'neg': 0.325, 'neu': 0.331, 'pos': 0.344, 'compound': 0.0772}"
15,@IlyaSpivak so if the usd is no longer where does liquidity go? Neither GBP and EUR are really great currencies to get stuck into. Thanks,0.8,0.75,"{'neg': 0.114, 'neu': 0.511, 'pos': 0.375, 'compound': 0.6808}","{'neg': 0.114, 'neu': 0.511, 'pos': 0.375, 'compound': 0.6808}"
16,@niksunen It's a good setup but it's been very strong today (barely registered the sell off in EUR/USD and equities...,0.39444444444444443,0.47777777777777786,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}","{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}"
17,Short positions in EUR and GBP against a long position in USD dominate the portfolio,-0.025,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
18,"FGBL around 144.25 so far &gt; EUR/USD back sub 1,2970 at 1,2958 and soon DAX coming back a bit #FXDIRK",0.03333333333333333,0.3333333333333333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
19,"Just did on EUR/USD.☹ RT @DontTalkStocks: As long as a stock is acting right, and the market is right, do not be in a hurry to take a profit",0.17380952380952377,0.4904761904761905,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
20,Watching EUR/USD give back gains as investors pick apart Cypriot bailout. Austerity shock and end of Cypriot business model. #EcoBrief,0.0,0.0,"{'neg': 0.196, 'neu': 0.637, 'pos': 0.167, 'compound': 0.1027}","{'neg': 0.196, 'neu': 0.637, 'pos': 0.167, 'compound': 0.1027}"
21,"Most of the bailout rally now faded... /ES +4 (56, traded 59.75) and EUR/USD nearly flat at sub 1.30.  We used to get a much bigger kick /x",0.025000000000000005,0.3416666666666666,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1027}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1027}"
22,"EUR/USD
Options: 1.2900/50 and 1.3000
Offers: 1.3050/75 and 1.3100
Bids: 1.2980 

GBP/USD
Options: 1.5000, 1.5100 and 1.5200
Offers: ...",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
23,"Levels to watch today Eur/Usd Option: 1.2900/50 and 1.3000, Offers 1.3050/75 and 1.3100   Bids: 1.2980,",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
24,EUR/USD just below 1.3 again and looks like may get a pop up here back to 1.3040,0.0,0.0,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
25,"@esanchez81 We need USD, EUR, and JPY/bitcoin pairs.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
26,"We took our profits in Eur/Usd futures...
Now we watch and wait...",0.0,0.0,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
27,"With #Cyprus held by the throat, you don't expect to see #gold in EUR step off the kerb while USD and GBP spike. What gives?",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
28,"25 mar 2013
EUR/USD(BUY) at 1.2900 and GBP/USD(BUY) at1.5238",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
29,$EUR rose against most of its counterparts after an accord was reached; up 0.35% vs. $USD and 0.82% vs. $JPY.,0.6,0.95,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.0258}","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.0258}"
30,"Weekly forecasts: DMP matrix places EUR, GBP in possible retracements versus USD, YEN and AUD; all this contingent on Cyprus crisis solution",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
