,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
0,Outlook on EUR/USD.. its failing to bounce and looking for new low's. The $USDX has turned resistance into support. Weak Volume rally.,-0.1846590909090909,0.4198863636363636,"{'neg': 0.401, 'neu': 0.472, 'pos': 0.127, 'compound': -0.7003}","{'neg': 0.401, 'neu': 0.472, 'pos': 0.127, 'compound': -0.7003}"
1,Consensus appears to be 2012 risk aversion and strong USD vs JPY EUR AUD. GBP up vs EUR. CHF weak.,0.029166666666666646,0.6791666666666667,"{'neg': 0.259, 'neu': 0.57, 'pos': 0.171, 'compound': -0.1779}","{'neg': 0.259, 'neu': 0.57, 'pos': 0.171, 'compound': -0.1779}"
2,Take profit hit on the EUR/USD long scalp - another profitable trading day :) Have a good weekend and spend some time with your family!,0.32499999999999996,0.5,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.8271}","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.8271}"
3,"Merry Xmas and prosperous New  Year to all our members, followers,  RTs and viewers  $AAPL, $AMZn, $SPY, $SPX, $EUR/USD, $GOOG, $AUD/JPY",0.13636363636363635,0.45454545454545453,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4,@EroJunko @Amoirsp EUR is dying. USD is dying. and all of this is thanks to human greed. oh noes! the IMF is announcing a global currency!,0.0,0.05,"{'neg': 0.525, 'neu': 0.35, 'pos': 0.125, 'compound': -0.8402}","{'neg': 0.525, 'neu': 0.35, 'pos': 0.125, 'compound': -0.8402}"
5,EUR/USD  and crude flat while ES has levitated 6 handles in past 2hr...volume extremely light,-0.14375,0.51875,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}","{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}"
6,It is most likely that the EUR/USD will give us an signal next week and this may coincide with a GBP/USD.,0.0,0.0,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}"
7,eur/usd looks like its trying again and the gbp/usd giving us some new daily lows 5600 it should hit some support,0.06818181818181818,0.37727272727272726,"{'neg': 0.129, 'neu': 0.552, 'pos': 0.319, 'compound': 0.4767}","{'neg': 0.129, 'neu': 0.552, 'pos': 0.319, 'compound': 0.4767}"
8,eur/usd consolidating at 1.3030 area its tried to break it twice now and just keeps on bouncing off,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9,eur/usd sell @ 3050 just barely up its testing that 3030 line and thats been the supp/resis line for the last week or soo,0.025,0.08333333333333334,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10,Outlook on EUR/USD.. its failing to bounce and looking for new low's. The $USDX has turned resistance into support. Weak Volume rally.,-0.1846590909090909,0.4198863636363636,"{'neg': 0.401, 'neu': 0.472, 'pos': 0.127, 'compound': -0.7003}","{'neg': 0.401, 'neu': 0.472, 'pos': 0.127, 'compound': -0.7003}"
11,Consensus appears to be 2012 risk aversion and strong USD vs JPY EUR AUD. GBP up vs EUR. CHF weak.,0.029166666666666646,0.6791666666666667,"{'neg': 0.259, 'neu': 0.57, 'pos': 0.171, 'compound': -0.1779}","{'neg': 0.259, 'neu': 0.57, 'pos': 0.171, 'compound': -0.1779}"
12,Take profit hit on the EUR/USD long scalp - another profitable trading day :) Have a good weekend and spend some time with your family!,0.32499999999999996,0.5,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.8271}","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.8271}"
13,"Merry Xmas and prosperous New  Year to all our members, followers,  RTs and viewers  $AAPL, $AMZn, $SPY, $SPX, $EUR/USD, $GOOG, $AUD/JPY",0.13636363636363635,0.45454545454545453,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14,@EroJunko @Amoirsp EUR is dying. USD is dying. and all of this is thanks to human greed. oh noes! the IMF is announcing a global currency!,0.0,0.05,"{'neg': 0.525, 'neu': 0.35, 'pos': 0.125, 'compound': -0.8402}","{'neg': 0.525, 'neu': 0.35, 'pos': 0.125, 'compound': -0.8402}"
15,EUR/USD  and crude flat while ES has levitated 6 handles in past 2hr...volume extremely light,-0.14375,0.51875,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}","{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}"
16,It is most likely that the EUR/USD will give us an signal next week and this may coincide with a GBP/USD.,0.0,0.0,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}"
17,eur/usd looks like its trying again and the gbp/usd giving us some new daily lows 5600 it should hit some support,0.06818181818181818,0.37727272727272726,"{'neg': 0.129, 'neu': 0.552, 'pos': 0.319, 'compound': 0.4767}","{'neg': 0.129, 'neu': 0.552, 'pos': 0.319, 'compound': 0.4767}"
18,eur/usd consolidating at 1.3030 area its tried to break it twice now and just keeps on bouncing off,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
19,eur/usd sell @ 3050 just barely up its testing that 3030 line and thats been the supp/resis line for the last week or soo,0.025,0.08333333333333334,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
20,"Interesting, $IWM not moving with $SPY, Dollar flat, and Eur/USD down. However, $TLT is getting hammered. Mixed signals today.",-0.025,0.125,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}"
21,im still sticking too the short side on the gbp/usd eur/usd and aus/usd pairs all 3 seem like theyve gone up as far as that could,0.05,0.65,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}"
22,if we can get the next hr candle to close below 5650 on the gbp/usd and on the eur/usd 3030 this thing has some room to run down further,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
23,"$SPY opens up at 125.67, WTI flirts with $100, $DX_F flat and holding key 80 support, EUR/USD still in 1.30 handle & US 10-Year T-Note 1.99%",-0.008333333333333333,0.5416666666666666,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}"
24,"5 new posts available in KANTOX to exchange EUR for USD in February, March, April, May and June",0.13636363636363635,0.45454545454545453,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
25,"Happy Festivis!  We are currently selling the USD @ 1.0379, GBP @ 1.6472 and EUR @ 1.3805",0.0,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
26,eur/usd  it is time to exit. Merry xmas to all followers and helpers Thanks!  Next year will be exciting and consistent !,0.0,0.0,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}","{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}"
27,staying short on eur/usd at 13080 and waiting for the 20 day EMA to bust at 13060 and fall to resistance near 13040 @bullseyefx @BabyPips,0.05,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
28,"#EUR/USD 1.3050/1.3100 the new short-term comfort-zone,with squaring up and getting out the door the main priority heading into break. #USD",0.1515151515151515,0.3939393939393939,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
29,"Intraday options that are due to expire today at 1500GMT (10am NY cut) include 1.3100 in EUR/USD, 78.00 in USD/JPY and 1.0200 in USD/CAD",-0.125,0.375,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}"
