,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
0,My EUR/JPY and EUR/USD longs are doing really well #ForexUpdates,-0.05,0.4,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}"
1,"EUR has broken 2012 highs against GBP, CAD and AUD, so EUR/USD should break 1.3486 (2012 highs) and 1.3520 next week (SMA 200 weekly)",-0.020000000000000004,0.37,"{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.4767}","{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.4767}"
2,EUR/USD has formed a Rising Wedge pattern on the 1D chart. The pattern has 64% quality and 51% magnitude on in the 84-bar period.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3,I would think at some point between here and 1.3650 that peeps may start to short EUR/USD once again,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4,@CVecchioFX wait for a monday morning gap up higher..and trigger shorts..as close to 123.30 as possible..and 1.3494 for eur/usd..,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5,Usd/chf and Eur/chf longs are failing pretty badly..meh.,-0.275,0.35,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}"
6,Adding to Eur/USD short and Adding GBP/JPY short term short,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7,"@Wildsoren usd/sek hit your estimated mark usd/jpy short and eur/usd short are the hardest counterplays,im still aud/usd sh and usd/cad long",-0.016666666666666666,0.3333333333333333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8,"@RickSchmull I agree with Soros. I said it before at Eur/USD 1,26, 1,30 and 1,33. EURO will be loser of this currencywar to the bottom",0.0,0.0,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}","{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}"
9,USD has clearly reversed as suggested prior - EUR taking most of the upside. Commod currencies should not be far behind..NZD and AUD slowly.,0.06666666666666667,0.4611111111111111,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}"
10,"Re entry long several pairs USD/JPY, EUR/JPY, CAD/JPY etc..I will take one more shot at the Yen slide - and just be thankful for whats left.",-0.025,0.2,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}"
11,"@hafizzubi I'm personally trading with eur/usd, and it is 0.8",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12,just shorted the eur/usd at 1.3437 stop at 1.3510 and target 1.3324 3-5 day trade high risk....you have been warned...not my normal style..,0.10333333333333333,0.4966666666666666,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}"
13,#EUR/USD 2012 high at 1.3486 and 1.3500 DNTs are next focus. #USD #fx,0.08,0.26999999999999996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14,#EUR/USD Expectations and results of LTRO repays lift the euro.Stronger IFO adds to bullish thinking,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
15,"On another note, DIXY probably WON'T crash; What will probably happen be a strong EUR and a relatively strong USD (vs Commod and JPY/CHF)",0.4333333333333333,0.7333333333333333,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.8342}","{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.8342}"
16,@farzaneh25 EUR breaking higher and USD/CAD looks to 1.01...I think so,0.25,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
17,Also holding Usd/chf long and 2 eur/chf longs. Tho I am a bit concerned with Eur/chf at the moment.,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
18,"@Sigma_Square but I have eur/usd and usd/cad playing, so we will see at the end of the day :)",0.0,0.0,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}"
19,"@Nouriel In euro area countries of low growth and recession, moderate growth in the U.S. And the ·eur/usd up nonstop. This isn't understand",0.0,0.3,"{'neg': 0.129, 'neu': 0.552, 'pos': 0.319, 'compound': 0.4767}","{'neg': 0.129, 'neu': 0.552, 'pos': 0.319, 'compound': 0.4767}"
20,Forex-For EUR/USD and GBP/USD we reckon with repeated up moves in today’s further trading,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
21,#EUR/USD Rally extends through 1.3400 and spot is edging closer to the long target.,-0.05,0.4,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.1779}","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.1779}"
22,"What if buy eur/usd, it means you shall buy base currency,eur, and at the same time you sell quote currency,usd. Bingung? Sama!",-0.55625,0.84375,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
23,"EUR/USD
Options: 1.3400

USD/JPY:
Options: 89.00 and 90.00

AUD/USD
Options: 1.0550

(RANsquawk/IFR)",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
24,EUR/USD breaks out taking 1.3400 on Germany Import Price index and Greece YoY Current account numbers. Reaching for the blue skys.,0.0,0.25,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.1027}","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.1027}"
25,oops.... I see futher downward trend on EUR/USD and AUD/USD. buh tooo late to follow it.... arrrrghhhhh,-0.3,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
26,Financial Report with usd currency..convert all transaction to usd and say good bye to idr and eur? Damn it's really homework -_- crash mind,0.7,0.6000000000000001,"{'neg': 0.254, 'neu': 0.61, 'pos': 0.136, 'compound': -0.3612}","{'neg': 0.254, 'neu': 0.61, 'pos': 0.136, 'compound': -0.3612}"
27,"Rout in #AUD overnight down to unwind of short EUR/AUD pos from specs.. More to come, but stronger FDI and weak USD and JPY dips limited!",-0.1875,0.4625,"{'neg': 0.166, 'neu': 0.686, 'pos': 0.149, 'compound': -0.0772}","{'neg': 0.166, 'neu': 0.686, 'pos': 0.149, 'compound': -0.0772}"
28,"There is much movement between the EUR / USD. 
And you have a chance to make big money uphill and downhill!",0.1,0.15000000000000002,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
29,"USD/JPY high 90.56, EUR/JPY 121.07 -Comments from Soros that the JPY move is real and EUR is here to stay and will appreciate helping #fx",0.18,0.42,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}"
30,@MWellerFX I'm not really sure in terms of EUR/USD. Lots of competing forces. Was thinking more in terms of bond markets and equities.,0.5,0.8888888888888888,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}"
31,"@chrisbeanie1 Just watch the YEN/EUR/USD relationship, it will guide all world markets, interesting times, EURO will go 1st to127 and lower.",0.0,0.0,"{'neg': 0.145, 'neu': 0.658, 'pos': 0.197, 'compound': 0.2023}","{'neg': 0.145, 'neu': 0.658, 'pos': 0.197, 'compound': 0.2023}"
32,EUR/USD has formed a Rising Wedge pattern on the 1D chart. The pattern has 64% quality and 51% magnitude on in the 84-bar period.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
33,SELL EUR/USD - AT 1.3380 STOP 1.3430 TARGETS 1.3330 AND 1.3280.,0.0,0.0,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
