,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
0,"Daily Summary on USD, EUR, GBP, JPY, AUD and CAD",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,Squared up EUR USD @ 1.2530 for +30 pts - take the money and run ... Happy W/E!!,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2,Global equity markets and Eur/Usd recover after report that ECB considers setting yield band targets under a new bond-buying program.,0.06818181818181818,0.22727272727272727,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3,#FF @mariapapli I like to follow her #EUR #USD trades as she's evidently more expert on €/$ than me and I often learn something. TY Maria,0.0,0.0,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
4,closed the short cable and opened a long EUR/USD,-0.016666666666666666,0.4000000000000001,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5,#aapl green again whilst bearish sign AUD/USD and lost at court w. Samsung in Korea. EUR up again @zerohedge,-0.2,0.3,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}"
6,@tradetheday_ yup i agree im bullish USD vs commod. currencies and EUR vs all at the same time ^.^ funny i know,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
7,"Despite late entry, EUR/USD sell trade now at BE + 36 TP 1.2480 and done for the week. Have a great weekend everyone",0.25,0.675,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}"
8,EUR/USD I still see this market breaking above 1.2600 and towards 1.2700,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9,"For EUR/USD, you can trade in a way to open BUY position at the level of 1.2503 and SELL position 1.2564. From Instaforex analytics.",0.0,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10,"I am short CAC, FTSE, NASDAQ eur/usd and aud/usd this morning via spot and binaries. Hoping for another leg lower here #Trading",0.0,0.3,"{'neg': 0.129, 'neu': 0.702, 'pos': 0.17, 'compound': 0.1779}","{'neg': 0.129, 'neu': 0.702, 'pos': 0.17, 'compound': 0.1779}"
11,EUR/USD  SELL  1.2564 AND 1.2611 WITH TP  1.2517 AND 1.2470 WITH SL 1.2658,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
12,"Euro semi-official seller seen ahead of 1.2550 #EUR/USD
Interbank desks sell for stops below 1.2540 and draw system sellers",0.0,0.0,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}"
13,"Look for #EUR/USD spot to cling to 1.2500-50 zone as expiries contain
Very good amounts dotted at and between both levels today",0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
14,Short Eur/Usd @1.2552 sl@1.2650 first pt@1.2513 and second @1.2468,0.08333333333333333,0.2111111111111111,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
15,"hi Richard my strong week turn out like this usd 7 down, eur 5up 1 down gbp 5up 2 down jpy 2 up 5 down, and so on do these look correct",0.4333333333333333,0.7333333333333333,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7003}","{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7003}"
16,"Daily Summary on USD, EUR, GBP, JPY, CAD and AUD",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
17,"Clear pattern today: Market buys #CHF and #gold today. #SNB buys Euros, EUR/USD rises. 10 billion CHF higher SNB sight deposits this week ?",0.17500000000000002,0.44166666666666665,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}"
18,EUR/USD Short @1.2580 stopp 1.2650. Target 1.2405 and lower,0.0,0.3,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
19,Gonna look at my EUR/USD chart now and look for some bucks. Im getting ready to go SHORT starting next week !,0.0,0.15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
20,"Good Morning! We are selling USD @ 1.0093, GBP @ 1.6169 and EUR @ 1.2865! Call us at 519.763.7330 for any quote! Have a great day!",0.75,0.675,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7906}","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7906}"
21,AUD and EUR are both slightly down against USD following Bullard's comments about QE.,-0.16666666666666666,0.16666666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
22,A similar story with EUR/USD which is continuing to stay strong and hold above the 1.25 level. From a technical perspective 3 positive...,0.21666666666666665,0.5666666666666667,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}"
23,"#EUR/USD retreats towards spec Buy Orders 1.2440-45 ; 1.2425 and 1.2400
Stops 1.2395-00 and 1.2485 currently look out of reach",0.0,0.4,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.2263}","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.2263}"
24,EUR/USD  SELL @ 1.2527 AND 1.2603 WITH TP  1.2452 AND 1.2377 WITH SL 1.2678,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
25,"#EUR/USD Buy Orders 1.2525 and 1.2500, larger 1.2450-70 and 1.2430
A lot of noise seen around the 1.2550 level back in June",0.0,0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
